tool,dataset,contract,vulnerability,label,ground_truth,predicted,outcome,source
oyente_plus,solidifi,buggy_15.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_16.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_17.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_18.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_19.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_2.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_20.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_21.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_22.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_23.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_24.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_25.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_26.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_27.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_28.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_29.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_3.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_30.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_31.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_32.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_33.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_34.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_35.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_36.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_37.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_38.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_39.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_4.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_40.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_41.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_42.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_43.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_44.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_45.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_46.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_47.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_48.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_49.sol,tod,vulnerable,1,0,FN,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_5.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_50.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_6.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_7.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_8.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
oyente_plus,solidifi,buggy_9.sol,tod,vulnerable,1,1,TP,oyente_plus/solidifi/oyente_results_solidifi.csv
