[INFO] | 2026-06-21 06:58:19 PM | analyzer.parity_wallet_bug_2 | Analysis started at: 2026-06-21 06:58:19 PM
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function isOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for hasConfirmed
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for hasConfirmed
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function hasConfirmed
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for setDailyLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for setDailyLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function setDailyLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for execute
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for execute
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function execute
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for confirm
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for confirm
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function confirm
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for fallback
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for fallback
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function fallback
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for revoke
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for revoke
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function revoke
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for getOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for getOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function getOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for isOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for isOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function isOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for hasConfirmed
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for hasConfirmed
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function hasConfirmed
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for create
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for create
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function create
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for confirmAndCheck
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for confirmAndCheck
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function confirmAndCheck
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for reorganizeOwners
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for reorganizeOwners
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function reorganizeOwners
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for today
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for today
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function today
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for clearPending
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for clearPending
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function clearPending
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for only_uninitialized
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for only_uninitialized
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function only_uninitialized
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for onlymanyowners
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for onlymanyowners
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function onlymanyowners
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for onlyowner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for onlyowner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function onlyowner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for changeOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for changeOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function changeOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for addOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for addOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function addOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for confirm
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for confirm
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function confirm
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for removeOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for removeOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function removeOwner
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for initDaylimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for initDaylimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function initDaylimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for underLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for underLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function underLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for changeRequirement
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for changeRequirement
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function changeRequirement
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for initMultiowned
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for initMultiowned
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function initMultiowned
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for setDailyLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for setDailyLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function setDailyLimit
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for resetSpentToday
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for resetSpentToday
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function resetSpentToday
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for kill
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for kill
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | State variable assignement do not exist
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function kill
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for execute
[WARNING] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | No lvalue eligible assignment, is this some bug!
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for execute
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function execute
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Generating return summary for initWallet
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Return summary generated for initWallet
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Range graph generated
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Processed function initWallet
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Value Range Analysis took 0.022723 seconds
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Value Range Analysis finished
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Storage dependency graph compostion started!
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Storage dependency graph compostion finished!
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | Dependency detection started!
[INFO] | 2026-06-21 06:58:20 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and initMultiowned
[INFO] | 2026-06-21 06:58:22 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and initMultiowned
[INFO] | 2026-06-21 06:58:22 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and changeOwner
[INFO] | 2026-06-21 06:58:24 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and changeOwner
[INFO] | 2026-06-21 06:58:25 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and addOwner
[INFO] | 2026-06-21 06:58:27 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and addOwner
[INFO] | 2026-06-21 06:58:27 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and removeOwner
[INFO] | 2026-06-21 06:58:29 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and removeOwner
[INFO] | 2026-06-21 06:58:29 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and changeRequirement
[INFO] | 2026-06-21 06:58:31 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and changeRequirement
[INFO] | 2026-06-21 06:58:31 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and initDaylimit
[INFO] | 2026-06-21 06:58:31 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and initDaylimit
[INFO] | 2026-06-21 06:58:31 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and setDailyLimit
[INFO] | 2026-06-21 06:58:32 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and setDailyLimit
[INFO] | 2026-06-21 06:58:32 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and resetSpentToday
[INFO] | 2026-06-21 06:58:32 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and resetSpentToday
[INFO] | 2026-06-21 06:58:33 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and initWallet
[INFO] | 2026-06-21 06:58:34 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and initWallet
[INFO] | 2026-06-21 06:58:35 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and kill
[INFO] | 2026-06-21 06:58:35 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and execute
[INFO] | 2026-06-21 06:58:38 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and execute
[INFO] | 2026-06-21 06:58:39 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions execute and confirm
[INFO] | 2026-06-21 06:58:39 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and initMultiowned
[INFO] | 2026-06-21 06:58:40 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and changeOwner
[INFO] | 2026-06-21 06:58:42 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and addOwner
[INFO] | 2026-06-21 06:58:43 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and removeOwner
[INFO] | 2026-06-21 06:58:44 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and changeRequirement
[INFO] | 2026-06-21 06:58:44 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and setDailyLimit
[INFO] | 2026-06-21 06:58:44 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and resetSpentToday
[INFO] | 2026-06-21 06:58:45 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and initWallet
[INFO] | 2026-06-21 06:58:45 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and kill
[INFO] | 2026-06-21 06:58:47 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and execute
[INFO] | 2026-06-21 06:58:48 PM | analyzer.parity_wallet_bug_2 | TOD dependency detected in file parity_wallet_bug_2.sol in contract WalletLibrary in by composing functions confirm and confirm
[INFO] | 2026-06-21 06:58:48 PM | analyzer.parity_wallet_bug_2 | Dependency detection finished!
[INFO] | 2026-06-21 06:58:48 PM | analyzer.parity_wallet_bug_2 | Static Analysis took 28.632695 seconds
[INFO] | 2026-06-21 06:58:48 PM | analyzer.parity_wallet_bug_2 | Dependency exists
[INFO] | 2026-06-21 06:58:48 PM | analyzer.parity_wallet_bug_2 | Invoking symbolic executor!
[36m[#] Analysing started: parity_wallet_bug_2.sol[0m
[36m[#] Interprocedural CFG generation started for modifier onlyowner[0m
[36m[#] Interprocedural CFG generated for modifer onlyowner[0m
[36m[#] Interprocedural CFG generation started for modifier onlymanyowners[0m
[36m[#] Interprocedural CFG generated for modifer onlymanyowners[0m
[36m[#] Interprocedural CFG generation started for modifier only_uninitialized[0m
[36m[#] Interprocedural CFG generated for modifer only_uninitialized[0m
[36m[#] Interprocedural CFG generation started for revoke[0m
[36m[#] Interprocedural CFG generated for revoke[0m
[36m[#] Interprocedural CFG generation started for changeOwner[0m
[36m[#] Interprocedural CFG generated for changeOwner[0m
[36m[#] Interprocedural CFG generation started for addOwner[0m
[36m[#] Interprocedural CFG generated for addOwner[0m
[36m[#] Interprocedural CFG generation started for removeOwner[0m
[36m[#] Interprocedural CFG generated for removeOwner[0m
[36m[#] Interprocedural CFG generation started for changeRequirement[0m
[36m[#] Interprocedural CFG generated for changeRequirement[0m
[36m[#] Interprocedural CFG generation started for isOwner[0m
[36m[#] Interprocedural CFG generated for isOwner[0m
[36m[#] Interprocedural CFG generation started for hasConfirmed[0m
[36m[#] Interprocedural CFG generated for hasConfirmed[0m
[36m[#] Interprocedural CFG generation started for setDailyLimit[0m
[36m[#] Interprocedural CFG generated for setDailyLimit[0m
[36m[#] Interprocedural CFG generation started for execute[0m
[36m[#] Interprocedural CFG generated for execute[0m
[36m[#] Interprocedural CFG generation started for confirm[0m
[36m[#] Interprocedural CFG generated for confirm[0m
[36m[#] Interprocedural CFG generation started for fallback[0m
[36m[#] Interprocedural CFG generated for fallback[0m
[36m[#] Interprocedural CFG generation started for initMultiowned[0m
[36m[#] Interprocedural CFG generated for initMultiowned[0m
[36m[#] Interprocedural CFG generation started for revoke[0m
[36m[#] Interprocedural CFG generated for revoke[0m
[36m[#] Interprocedural CFG generation started for changeOwner[0m
[36m[#] Interprocedural CFG generated for changeOwner[0m
[36m[#] Interprocedural CFG generation started for addOwner[0m
[36m[#] Interprocedural CFG generated for addOwner[0m
[36m[#] Interprocedural CFG generation started for removeOwner[0m
[36m[#] Interprocedural CFG generated for removeOwner[0m
[36m[#] Interprocedural CFG generation started for changeRequirement[0m
[36m[#] Interprocedural CFG generated for changeRequirement[0m
[36m[#] Interprocedural CFG generation started for getOwner[0m
[36m[#] Interprocedural CFG generated for getOwner[0m
[36m[#] Interprocedural CFG generation started for isOwner[0m
[36m[#] Interprocedural CFG generated for isOwner[0m
[36m[#] Interprocedural CFG generation started for hasConfirmed[0m
[36m[#] Interprocedural CFG generated for hasConfirmed[0m
[36m[#] Interprocedural CFG generation started for initDaylimit[0m
[36m[#] Interprocedural CFG generated for initDaylimit[0m
[36m[#] Interprocedural CFG generation started for setDailyLimit[0m
[36m[#] Interprocedural CFG generated for setDailyLimit[0m
[36m[#] Interprocedural CFG generation started for resetSpentToday[0m
[36m[#] Interprocedural CFG generated for resetSpentToday[0m
[36m[#] Interprocedural CFG generation started for initWallet[0m
[36m[#] Interprocedural CFG generated for initWallet[0m
[36m[#] Interprocedural CFG generation started for kill[0m
[36m[#] Interprocedural CFG generated for kill[0m
[36m[#] Interprocedural CFG generation started for execute[0m
[36m[#] Interprocedural CFG generated for execute[0m
[36m[#] Interprocedural CFG generation started for confirm[0m
[36m[#] Interprocedural CFG generated for confirm[0m
[36m[#] SDG generation started for revoke[0m
[36m[#] SDG generated for revoke[0m
[36m[#] SDG generation started for changeOwner[0m
[36m[#] SDG generated for changeOwner[0m
[36m[#] SDG generation started for addOwner[0m
[36m[#] SDG generated for addOwner[0m
[36m[#] SDG generation started for removeOwner[0m
[36m[#] SDG generated for removeOwner[0m
[36m[#] SDG generation started for changeRequirement[0m
[36m[#] SDG generated for changeRequirement[0m
[36m[#] SDG generation started for isOwner[0m
[36m[#] SDG generated for isOwner[0m
[36m[#] SDG generation started for hasConfirmed[0m
[36m[#] SDG generated for hasConfirmed[0m
[36m[#] SDG generation started for setDailyLimit[0m
[36m[#] SDG generated for setDailyLimit[0m
[36m[#] SDG generation started for execute[0m
[36m[#] SDG generated for execute[0m
[36m[#] SDG generation started for confirm[0m
[36m[#] SDG generated for confirm[0m
[36m[#] SDG generation started for fallback[0m
[36m[#] SDG generated for fallback[0m
[36m[#] SDG generation started for initMultiowned[0m
