filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
0x958a8f594101d2c0485a52319f29b2647f2ebc06.sol,N/A,OK,3.88,1,-1,0,-1
0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,N/A,OK,3.77,1,-1,0,-1
0x9d06cbafa865037a01d322d3f4222fa3e04e5488.sol,N/A,OK,4.66,1,-1,0,-1
0xa1fceeff3acc57d257b917e30c4df661401d6431.sol,N/A,OK,3.67,1,-1,0,-1
0xa46edd6a9a93feec36576ee5048146870ea2c3ae.sol,N/A,OK,3.77,1,-1,0,-1
0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,N/A,OK,3.58,1,-1,0,-1
0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6.sol,N/A,OK,3.52,1,-1,0,-1
0xb11b2fed6c9354f7aa2f658d3b4d7b31d8a13b77.sol,N/A,OK,3.27,1,-1,0,-1
0xb37f18af15bafb869a065b61fc83cfc44ed9cc27.sol,N/A,OK,3.37,1,-1,0,-1
0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,N/A,OK,4.24,1,-1,0,-1
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99.sol,N/A,OK,3.83,1,-1,0,-1
0xb7c5c5aa4d42967efe906e1b66cb8df9cebf04f7.sol,N/A,OK,3.46,1,-1,0,-1
0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,N/A,OK,4.2,1,-1,0,-1
0xbaa3de6504690efb064420d89e871c27065cdd52.sol,N/A,OK,3.59,1,-1,0,-1
0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,N/A,OK,4.47,1,-1,0,-1
0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,N/A,OK,3.59,1,-1,0,-1
0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c.sol,N/A,OK,3.66,1,-1,0,-1
0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,N/A,OK,3.4,1,-1,0,-1
0xd2018bfaa266a9ec0a1a84b061640faa009def76.sol,N/A,OK,3.55,1,-1,0,-1
0xd5967fed03e85d1cce44cab284695b41bc675b5c.sol,N/A,OK,3.47,1,-1,0,-1
0xdb1c55f6926e7d847ddf8678905ad871a68199d2.sol,N/A,OK,3.65,1,-1,0,-1
0xe09b1ab8111c2729a76f16de96bc86a7af837928.sol,N/A,OK,4.74,1,-1,0,-1
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf.sol,N/A,OK,3.62,1,-1,0,-1
0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87.sol,N/A,OK,3.27,1,-1,0,-1
0xe894d54dca59cb53fe9cbc5155093605c7068220.sol,N/A,OK,3.59,1,-1,0,-1
0xec329ffc97d75fe03428ae155fc7793431487f63.sol,N/A,OK,3.8,1,-1,0,-1
0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,N/A,OK,3.75,1,-1,0,-1
0xf2570186500a46986f3139f65afedc2afe4f445d.sol,N/A,OK,3.35,1,-1,0,-1
0xf29ebe930a539a60279ace72c707cba851a57707.sol,N/A,OK,3.11,1,-1,0,-1
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e.sol,N/A,OK,3.26,1,-1,0,-1
BECToken.sol,N/A,OK,5.5,0,-1,0,-1
ERC20.sol,N/A,OK,3.96,0,-1,0,-1
FibonacciBalance.sol,N/A,OK,2.37,0,-1,0,-1
FindThisHash.sol,N/A,OK,3.71,0,-1,0,-1
arbitrary_location_write_simple.sol,N/A,OK,4.3,0,-1,0,-1
auction.sol,N/A,OK,3.07,1,-1,0,-1
blackjack.sol,N/A,OK,4.69,0,-1,0,-1
crypto_roulette.sol,N/A,OK,3.26,0,-1,0,-1
dos_address.sol,N/A,OK,3.67,0,-1,0,-1
dos_number.sol,N/A,OK,3.52,0,-1,0,-1
dos_simple.sol,N/A,OK,3.26,0,-1,0,-1
eth_tx_order_dependence_minimal.sol,N/A,OK,2.88,0,-1,0,-1
ether_lotto.sol,N/A,OK,4.34,0,-1,0,-1
etheraffle.sol,N/A,OK,6.75,0,-1,0,-1
etherbank.sol,N/A,OK,3.85,1,-1,0,-1
etherpot_lotto.sol,N/A,OK,3.67,1,-1,0,-1
etherstore.sol,N/A,OK,3.85,1,-1,0,-1
governmental_survey.sol,N/A,OK,4.28,1,-1,0,-1
guess_the_random_number.sol,N/A,OK,4.79,0,-1,0,-1
incorrect_constructor_name1.sol,N/A,OK,3.23,0,-1,0,-1
incorrect_constructor_name2.sol,N/A,OK,3.55,0,-1,0,-1
incorrect_constructor_name3.sol,N/A,OK,3.51,0,-1,0,-1
insecure_transfer.sol,N/A,OK,3.52,0,-1,0,-1
integer_overflow_1.sol,N/A,OK,2.28,0,-1,0,-1
integer_overflow_add.sol,N/A,OK,2.19,0,-1,0,-1
integer_overflow_benign_1.sol,N/A,OK,2.08,0,-1,0,-1
integer_overflow_mapping_sym_1.sol,N/A,OK,1.89,0,-1,0,-1
integer_overflow_minimal.sol,N/A,OK,1.91,0,-1,0,-1
integer_overflow_mul.sol,N/A,OK,2.1,0,-1,0,-1
integer_overflow_multitx_multifunc_feasible.sol,N/A,OK,2.09,0,-1,0,-1
integer_overflow_multitx_onefunc_feasible.sol,N/A,OK,2.17,0,-1,0,-1
king_of_the_ether_throne.sol,N/A,OK,4.31,1,-1,0,-1
list_dos.sol,N/A,OK,3.96,0,-1,0,-1
lottery.sol,N/A,OK,4.37,1,-1,0,-1
lotto.sol,N/A,OK,4.0,1,-1,0,-1
lottopollo.sol,N/A,OK,3.83,0,-1,0,-1
lucky_doubler.sol,N/A,OK,5.72,0,-1,0,-1
mapping_write.sol,N/A,OK,2.8,0,-1,0,-1
mishandled.sol,N/A,OK,2.92,1,-1,0,-1
modifier_reentrancy.sol,N/A,OK,3.1,0,-1,0,-1
multiowned_vulnerable.sol,N/A,OK,3.37,0,-1,0,-1
mycontract.sol,N/A,OK,2.5,0,-1,0,-1
name_registrar.sol,N/A,OK,3.02,0,-1,0,-1
odds_and_evens.sol,N/A,OK,2.95,0,-1,0,-1
old_blockhash.sol,N/A,OK,3.39,0,-1,0,-1
open_address_lottery.sol,N/A,OK,3.36,0,-1,0,-1
overflow_simple_add.sol,N/A,OK,2.2,0,-1,0,-1
overflow_single_tx.sol,N/A,OK,2.34,0,-1,0,-1
parity_wallet_bug_1.sol,N/A,OK,3.0,0,-1,0,-1
parity_wallet_bug_2.sol,N/A,OK,3.48,0,-1,0,-1
phishable.sol,N/A,OK,2.3,0,-1,0,-1
proxy.sol,N/A,OK,2.37,0,-1,0,-1
random_number_generator.sol,N/A,OK,4.05,0,-1,0,-1
reentrance.sol,N/A,OK,3.08,1,-1,0,-1
reentrancy_bonus.sol,N/A,OK,3.46,1,-1,0,-1
reentrancy_cross_function.sol,N/A,OK,5.05,1,-1,0,-1
reentrancy_dao.sol,N/A,OK,6.23,1,-1,0,-1
reentrancy_insecure.sol,N/A,OK,4.51,1,-1,0,-1
reentrancy_simple.sol,N/A,OK,3.44,1,-1,0,-1
roulette.sol,N/A,OK,3.12,0,-1,1,-1
rubixi.sol,N/A,OK,2.66,1,-1,0,-1
send_loop.sol,N/A,OK,3.54,1,-1,0,-1
short_address_example.sol,N/A,OK,3.11,0,-1,0,-1
simple_dao.sol,N/A,OK,3.76,1,-1,0,-1
simple_suicide.sol,N/A,OK,2.24,0,-1,0,-1
smart_billions.sol,N/A,OK,5.03,0,-1,0,-1
spank_chain_payment.sol,N/A,OK,5.27,0,-1,0,-1
timed_crowdsale.sol,N/A,OK,2.98,0,-1,0,-1
timelock.sol,N/A,OK,3.4,0,-1,0,-1
token.sol,N/A,OK,2.4,0,-1,0,-1
tokensalechallenge.sol,N/A,OK,2.46,0,-1,0,-1
unchecked_return_value.sol,N/A,OK,3.32,1,-1,0,-1
unprotected0.sol,N/A,OK,2.27,0,-1,0,-1
wallet_02_refund_nosub.sol,N/A,OK,2.37,0,-1,0,-1
wallet_03_wrong_constructor.sol,N/A,OK,2.36,0,-1,0,-1
wallet_04_confused_sign.sol,N/A,OK,3.72,0,-1,0,-1
