filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
02_CrossMutexUnderflow_ree1.sol,N/A,OK,1.9,0,-1,0,-1
02_CrossMutexUnderflow_safe1.sol,N/A,OK,2.83,0,-1,0,-1
02_CrossMutex_ree1.sol,N/A,OK,2.18,0,-1,0,-1
02_CrossMutex_ree2.sol,N/A,OK,2.2,0,-1,0,-1
02_CrossMutex_safe1.sol,N/A,OK,2.71,0,-1,0,-1
02_CrossMutex_safe2.sol,N/A,OK,4.69,0,-1,0,-1
03_SingleModFoldUnderflow_ree1.sol,N/A,OK,2.0,0,-1,0,-1
03_SingleModFoldUnderflow_safe1.sol,N/A,OK,3.45,0,-1,0,-1
03_SingleModFold_ree1.sol,N/A,OK,2.09,0,-1,0,-1
03_SingleModFold_ree2.sol,N/A,OK,1.98,0,-1,0,-1
03_SingleModFold_ree3.sol,N/A,OK,2.11,0,-1,0,-1
03_SingleModFold_safe1.sol,N/A,OK,2.94,0,-1,0,-1
03_SingleModUnderflow_ree1.sol,N/A,OK,1.96,0,-1,0,-1
03_SingleModUnderflow_safe1.sol,N/A,OK,3.23,0,-1,0,-1
03_SingleMod_ree1.sol,N/A,OK,2.17,0,-1,0,-1
03_SingleMod_ree2.sol,N/A,OK,2.04,0,-1,0,-1
03_SingleMod_ree3.sol,N/A,OK,2.14,0,-1,0,-1
03_SingleMod_safe1.sol,N/A,OK,3.08,0,-1,0,-1
03_SingleMod_safe2.sol,N/A,OK,2.55,0,-1,0,-1
04_CrossModFoldUnderflow_safe1.sol,N/A,OK,2.46,0,-1,0,-1
04_CrossModFold_ree1.sol,N/A,OK,1.91,0,-1,0,-1
04_CrossModFold_ree2.sol,N/A,OK,2.1,0,-1,0,-1
04_CrossModFold_ree3.sol,N/A,OK,2.14,0,-1,0,-1
04_CrossModFold_safe1.sol,N/A,OK,2.41,0,-1,0,-1
04_CrossMod_ree1.sol,N/A,OK,1.99,0,-1,0,-1
04_CrossMod_ree2.sol,N/A,OK,1.96,0,-1,0,-1
04_CrossMod_ree3.sol,N/A,OK,2.03,0,-1,0,-1
04_CrossMod_ree4.sol,N/A,OK,2.11,0,-1,0,-1
04_CrossMod_ree5.sol,N/A,OK,2.25,0,-1,0,-1
04_CrossMod_safe1.sol,N/A,OK,2.23,0,-1,0,-1
04_CrossMod_safe2.sol,N/A,OK,2.22,0,-1,0,-1
04_CrossMod_safe3.sol,N/A,OK,2.11,0,-1,0,-1
05_SendEmitUnchecked_safe1.sol,N/A,OK,2.03,1,-1,0,-1
05_SendEmit_safe1.sol,N/A,OK,2.18,1,-1,0,-1
05_SendUnchecked_safe1.sol,N/A,OK,2.25,1,-1,0,-1
05_Send_safe1.sol,N/A,OK,2.42,1,-1,0,-1
05_Send_safe2.sol,N/A,OK,2.36,1,-1,0,-1
05_Send_safe3.sol,N/A,OK,2.34,1,-1,0,-1
06_TransferUnchecked_safe1.sol,N/A,OK,2.67,0,-1,0,-1
06_TransferUnchecked_safe2.sol,N/A,OK,2.61,0,-1,0,-1
06_Transfer_safe1.sol,N/A,OK,2.37,0,-1,0,-1
06_Transfer_safe2.sol,N/A,OK,2.62,0,-1,0,-1
07_MixedSendFoldEmit_ree1.sol,N/A,OK,2.0,1,-1,0,-1
07_MixedSendFoldEmit_safe1.sol,N/A,OK,2.42,1,-1,0,-1
07_MixedSendFold_ree1.sol,N/A,OK,2.13,1,-1,0,-1
07_MixedSendFold_safe1.sol,N/A,OK,2.2,1,-1,0,-1
07_MixedSend_ree1.sol,N/A,OK,2.2,1,-1,0,-1
07_MixedSend_safe1.sol,N/A,OK,2.11,1,-1,0,-1
08_MixedTransferEmit_ree1.sol,N/A,OK,2.19,0,-1,0,-1
08_MixedTransferEmit_safe1.sol,N/A,OK,2.29,0,-1,0,-1
08_MixedTransfer_ree1.sol,N/A,OK,1.91,0,-1,0,-1
08_MixedTransfer_safe1.sol,N/A,OK,2.38,0,-1,0,-1
09_ERC20InheritMod_ree1.sol,N/A,OK,2.31,0,-1,0,-1
09_ERC20InheritMod_ree2.sol,N/A,OK,2.23,0,-1,0,-1
09_ERC20InheritMod_ree3.sol,N/A,OK,2.07,0,-1,0,-1
09_ERC20InheritMod_safe1.sol,N/A,OK,4.14,0,-1,0,-1
09_ERC20Inherit_ree1.sol,N/A,OK,2.45,0,-1,0,-1
09_ERC20Inherit_safe1.sol,N/A,OK,6.68,0,-1,0,-1
09_ERC20Mod_ree1.sol,N/A,OK,2.29,0,-1,0,-1
09_ERC20Mod_ree2.sol,N/A,OK,2.11,0,-1,0,-1
09_ERC20Mod_ree3.sol,N/A,OK,1.93,0,-1,0,-1
09_ERC20Mod_safe1.sol,N/A,OK,5.54,0,-1,0,-1
09_ERC20OnlyOnce_ree1.sol,N/A,OK,2.17,0,-1,0,-1
09_ERC20OnlyOnce_safe1.sol,N/A,OK,4.95,0,-1,0,-1
09_ERC20OnlyOnce_safe2.sol,N/A,OK,2.22,0,-1,0,-1
09_ERC20StakingPullMod_ree1.sol,N/A,OK,2.27,0,-1,0,-1
09_ERC20StakingPullMod_ree2.sol,N/A,OK,2.32,0,-1,0,-1
09_ERC20StakingPullMod_safe1.sol,N/A,OK,2.36,0,-1,0,-1
09_ERC20StakingPull_ree1.sol,N/A,OK,2.17,0,-1,0,-1
09_ERC20StakingPull_safe1.sol,N/A,OK,2.32,0,-1,0,-1
09_ERC20StakingPull_safe2.sol,N/A,OK,2.37,0,-1,0,-1
09_ERC20Staking_ree1.sol,N/A,OK,2.24,0,-1,0,-1
09_ERC20Staking_ree2.sol,N/A,OK,2.08,0,-1,0,-1
09_ERC20Staking_ree3.sol,N/A,OK,2.18,0,-1,0,-1
09_ERC20Staking_safe1.sol,N/A,OK,2.79,0,-1,0,-1
09_ERC20Staking_safe2.sol,N/A,OK,2.48,0,-1,0,-1
09_ERC20Staking_safe3.sol,N/A,OK,2.15,0,-1,0,-1
09_ERC20Staticcall_ree1.sol,N/A,OK,1.95,1,-1,0,-1
09_ERC20_ree1.sol,N/A,OK,2.15,0,-1,0,-1
09_ERC20_ree2.sol,N/A,OK,2.02,0,-1,0,-1
09_ERC20_safe1.sol,N/A,OK,2.34,0,-1,0,-1
09_ERC20_safe2.sol,N/A,OK,2.18,0,-1,0,-1
09_ERC20_safe3.sol,N/A,OK,2.02,0,-1,0,-1
09_ERC20_safe4.sol,N/A,OK,1.94,0,-1,0,-1
10_OnlyOnce_safe1.sol,N/A,OK,2.19,0,-1,0,-1
10_OnlyOnce_safe2.sol,N/A,OK,2.0,0,-1,0,-1
11_ProxyStaticcall_safe1.sol,N/A,OK,1.73,1,-1,0,-1
11_Proxy_safe1.sol,N/A,OK,2.52,0,-1,0,-1
11_Proxy_safe2.sol,N/A,OK,2.34,0,-1,0,-1
12_OnlyOwner_ree1.sol,N/A,OK,1.94,0,-1,0,-1
12_OnlyOwner_safe1.sol,N/A,OK,1.51,0,-1,0,-1
13_LoopCrossMod_ree1.sol,N/A,OK,2.0,0,-1,0,-1
13_LoopCrossMod_ree2.sol,N/A,OK,2.03,0,-1,0,-1
13_LoopCrossMod_ree3.sol,N/A,OK,1.92,0,-1,0,-1
13_LoopCrossMod_safe1.sol,N/A,OK,1.98,0,-1,0,-1
13_LoopCrossMutex_ree1.sol,N/A,OK,1.81,0,-1,0,-1
13_LoopCrossMutex_safe1.sol,N/A,OK,2.08,0,-1,0,-1
13_LoopCrossMutex_safe2.sol,N/A,OK,2.07,0,-1,0,-1
13_Loop_ree1.sol,N/A,OK,2.07,0,-1,0,-1
13_Loop_safe1.sol,N/A,OK,2.03,0,-1,0,-1
14_ReadOnly_safe1.sol,N/A,OK,2.18,0,-1,0,-1
15_ReadOnlyStaticcall_ree1.sol,N/A,OK,2.1,1,-1,0,-1
15_ReadOnlyStaticcall_safe1.sol,N/A,OK,2.1,1,-1,0,-1
15_ReadOnly_ree1.sol,N/A,OK,1.99,0,-1,0,-1
15_ReadOnly_ree2.sol,N/A,OK,1.94,0,-1,0,-1
15_ReadOnly_safe2.sol,N/A,OK,2.68,0,-1,0,-1
