dataset,contract,domain,rep,total_s,fixpoint_s,encoded,status
qian,13293,Box,2,1.8,0.8102,True,OK
qian,13293,Box,3,1.82,0.8113,True,OK
qian,13293,Octagon,1,1.82,0.8158,True,OK
qian,13293,Octagon,2,1.82,0.8164,True,OK
qian,13293,Octagon,3,1.82,0.8157,True,OK
qian,13293,Polka,1,1.82,0.8182,True,OK
qian,13293,Polka,2,1.8,0.8143,True,OK
qian,13293,Polka,3,1.83,0.8194,True,OK
qian,13371,Box,1,1.41,0.6053,True,OK
qian,13371,Box,2,1.4,0.6075,True,OK
qian,13371,Box,3,1.4,0.6078,True,OK
qian,13371,Octagon,1,1.44,0.6358,True,OK
qian,13371,Octagon,2,1.43,0.626,True,OK
qian,13371,Octagon,3,1.42,0.6156,True,OK
qian,13371,Polka,1,1.43,0.6105,True,OK
qian,13371,Polka,2,1.44,0.6274,True,OK
qian,13371,Polka,3,1.41,0.6113,True,OK
qian,13413,Box,1,0.68,0.0,False,ERR
qian,13723,Box,1,1.82,0.8166,True,OK
qian,13723,Box,2,1.81,0.8119,True,OK
qian,13723,Box,3,1.85,0.8277,True,OK
qian,13723,Octagon,1,1.83,0.8191,True,OK
qian,13723,Octagon,2,1.82,0.8222,True,OK
qian,13723,Octagon,3,1.83,0.8237,True,OK
qian,13723,Polka,1,1.83,0.8164,True,OK
qian,13723,Polka,2,1.82,0.817,True,OK
qian,13723,Polka,3,1.83,0.8186,True,OK
qian,13780,Box,1,1.0,0.4046,True,OK
qian,13780,Box,2,1.0,0.4044,True,OK
qian,13780,Box,3,1.0,0.403,True,OK
qian,13780,Octagon,1,0.99,0.4064,True,OK
qian,13780,Octagon,2,0.99,0.4063,True,OK
qian,13780,Octagon,3,0.99,0.4068,True,OK
qian,13780,Polka,1,0.99,0.4079,True,OK
qian,13780,Polka,2,1.01,0.4208,True,OK
qian,13780,Polka,3,1.0,0.4062,True,OK
qian,13993,Box,1,1.42,0.6095,True,OK
qian,13993,Box,2,1.4,0.6083,True,OK
qian,13993,Box,3,1.4,0.6077,True,OK
qian,13993,Octagon,1,1.42,0.6163,True,OK
qian,13993,Octagon,2,1.43,0.6159,True,OK
qian,13993,Octagon,3,1.41,0.6231,True,OK
qian,13993,Polka,1,1.43,0.6117,True,OK
qian,13993,Polka,2,1.41,0.6136,True,OK
qian,13993,Polka,3,1.43,0.6137,True,OK
qian,1404,Box,1,1.84,0.8114,True,OK
qian,1404,Box,2,1.84,0.8146,True,OK
qian,1404,Box,3,1.87,0.8086,True,OK
qian,1404,Octagon,1,1.86,0.8193,True,OK
qian,1404,Octagon,2,1.86,0.8237,True,OK
qian,1404,Octagon,3,1.85,0.8199,True,OK
qian,1404,Polka,1,1.84,0.8203,True,OK
qian,1404,Polka,2,1.83,0.8209,True,OK
qian,1404,Polka,3,1.84,0.8182,True,OK
qian,1445,Box,1,1.44,0.6119,True,OK
qian,1445,Box,2,1.44,0.6107,True,OK
qian,1445,Box,3,1.44,0.6102,True,OK
qian,1445,Octagon,1,1.45,0.6229,True,OK
qian,1445,Octagon,2,1.47,0.6314,True,OK
qian,1445,Octagon,3,1.5,0.6483,True,OK
qian,1445,Polka,1,1.43,0.6198,True,OK
qian,1445,Polka,2,1.44,0.6177,True,OK
qian,1445,Polka,3,1.43,0.6187,True,OK
qian,14711,Box,1,1.83,0.8119,True,OK
qian,14711,Box,2,1.83,0.8119,True,OK
qian,14711,Box,3,1.84,0.8126,True,OK
qian,14711,Octagon,1,1.88,0.8378,True,OK
qian,14711,Octagon,2,1.87,0.8299,True,OK
qian,14711,Octagon,3,1.88,0.8299,True,OK
qian,14711,Polka,1,1.82,0.8181,True,OK
qian,14711,Polka,2,1.83,0.8222,True,OK
qian,14711,Polka,3,1.84,0.8206,True,OK
qian,14872,Box,1,1.83,0.8141,True,OK
qian,14872,Box,2,1.83,0.8125,True,OK
qian,14872,Box,3,1.85,0.8259,True,OK
qian,14872,Octagon,1,1.88,0.8566,True,OK
qian,14872,Octagon,2,1.86,0.831,True,OK
qian,14872,Octagon,3,1.86,0.8302,True,OK
qian,14872,Polka,1,1.84,0.821,True,OK
qian,14872,Polka,2,2.11,0.8257,True,OK
qian,14872,Polka,3,1.88,0.8181,True,OK
qian,14928,Box,1,0.2,0.0015,True,OK
qian,14928,Box,2,0.22,0.0017,True,OK
qian,14928,Box,3,0.2,0.0016,True,OK
qian,14928,Octagon,1,0.21,0.0027,True,OK
qian,14928,Octagon,2,0.21,0.0021,True,OK
qian,14928,Octagon,3,0.21,0.0022,True,OK
qian,14928,Polka,1,0.22,0.0057,True,OK
qian,14928,Polka,2,0.2,0.0022,True,OK
qian,14928,Polka,3,0.2,0.0023,True,OK
qian,15038,Box,1,1.01,0.4063,True,OK
qian,15038,Box,2,0.99,0.4055,True,OK
qian,15038,Box,3,1.0,0.4069,True,OK
qian,15038,Octagon,1,1.01,0.42,True,OK
qian,15038,Octagon,2,1.01,0.4241,True,OK
qian,15038,Octagon,3,1.01,0.4131,True,OK
qian,15038,Polka,1,0.99,0.4102,True,OK
qian,15038,Polka,2,1.01,0.4099,True,OK
qian,15038,Polka,3,1.01,0.4138,True,OK
qian,1532,Box,1,1.44,0.6099,True,OK
qian,1532,Box,2,1.43,0.6104,True,OK
qian,1532,Box,3,1.44,0.6142,True,OK
qian,1532,Octagon,1,1.46,0.6436,True,OK
qian,1532,Octagon,2,1.47,0.6435,True,OK
qian,1532,Octagon,3,1.52,0.6975,True,OK
qian,1532,Polka,1,1.43,0.6194,True,OK
qian,1532,Polka,2,1.44,0.6177,True,OK
qian,1532,Polka,3,1.45,0.6189,True,OK
qian,1533,Box,1,1.85,0.8124,True,OK
qian,1533,Box,2,1.82,0.8145,True,OK
qian,1533,Box,3,1.82,0.8105,True,OK
qian,1533,Octagon,1,1.84,0.8398,True,OK
qian,1533,Octagon,2,1.84,0.8238,True,OK
qian,1533,Octagon,3,1.86,0.8252,True,OK
qian,1533,Polka,1,1.85,0.8134,True,OK
qian,1533,Polka,2,1.84,0.8154,True,OK
qian,1533,Polka,3,1.88,0.8349,True,OK
qian,15641,Box,1,1.42,0.6112,True,OK
qian,15641,Box,2,1.42,0.61,True,OK
qian,15641,Box,3,1.41,0.6108,True,OK
qian,15641,Octagon,1,1.43,0.6239,True,OK
qian,15641,Octagon,2,1.44,0.6374,True,OK
qian,15641,Octagon,3,1.45,0.6494,True,OK
qian,15641,Polka,1,1.45,0.63,True,OK
qian,15641,Polka,2,1.43,0.6138,True,OK
qian,15641,Polka,3,1.43,0.6254,True,OK
qian,15930,Box,1,1.81,0.8081,True,OK
qian,15930,Box,2,1.79,0.8086,True,OK
qian,15930,Box,3,1.8,0.808,True,OK
qian,15930,Octagon,1,1.79,0.8118,True,OK
qian,15930,Octagon,2,1.8,0.8117,True,OK
qian,15930,Octagon,3,1.79,0.8097,True,OK
qian,15930,Polka,1,1.8,0.8112,True,OK
qian,15930,Polka,2,1.8,0.8116,True,OK
qian,15930,Polka,3,1.78,0.8123,True,OK
qian,16407,Box,1,1.43,0.6077,True,OK
qian,16407,Box,2,1.42,0.6084,True,OK
qian,16407,Box,3,1.41,0.6096,True,OK
qian,16407,Octagon,1,1.41,0.6171,True,OK
qian,16407,Octagon,2,1.41,0.6171,True,OK
qian,16407,Octagon,3,1.42,0.6227,True,OK
qian,16407,Polka,1,1.42,0.6135,True,OK
qian,16407,Polka,2,1.43,0.6249,True,OK
qian,16407,Polka,3,1.43,0.6126,True,OK
qian,16979,Box,1,1.0,0.4077,True,OK
qian,16979,Box,2,0.99,0.404,True,OK
qian,16979,Box,3,0.99,0.4041,True,OK
qian,16979,Octagon,1,1.0,0.4052,True,OK
qian,16979,Octagon,2,1.0,0.4077,True,OK
qian,16979,Octagon,3,1.01,0.4073,True,OK
qian,16979,Polka,1,1.0,0.4065,True,OK
qian,16979,Polka,2,0.99,0.4088,True,OK
qian,16979,Polka,3,1.0,0.4076,True,OK
qian,170,Box,1,1.41,0.607,True,OK
qian,170,Box,2,1.41,0.6064,True,OK
qian,170,Box,3,1.41,0.6058,True,OK
qian,170,Octagon,1,1.44,0.6243,True,OK
qian,170,Octagon,2,1.42,0.6141,True,OK
qian,170,Octagon,3,1.42,0.612,True,OK
qian,170,Polka,1,1.41,0.6105,True,OK
qian,170,Polka,2,1.44,0.6295,True,OK
qian,170,Polka,3,1.41,0.6091,True,OK
qian,17401,Box,1,1.43,0.6103,True,OK
qian,17401,Box,2,1.42,0.6092,True,OK
qian,17401,Box,3,1.41,0.6091,True,OK
qian,17401,Octagon,1,1.44,0.6201,True,OK
qian,17401,Octagon,2,1.43,0.6176,True,OK
qian,17401,Octagon,3,1.44,0.6214,True,OK
qian,17401,Polka,1,1.44,0.6138,True,OK
qian,17401,Polka,2,1.43,0.6158,True,OK
qian,17401,Polka,3,1.43,0.615,True,OK
qian,1813,Box,1,1.4,0.605,True,OK
qian,1813,Box,2,1.38,0.6068,True,OK
qian,1813,Box,3,1.39,0.6069,True,OK
qian,1813,Octagon,1,1.4,0.6108,True,OK
qian,1813,Octagon,2,1.4,0.6081,True,OK
qian,1813,Octagon,3,1.39,0.6079,True,OK
qian,1813,Polka,1,1.4,0.6123,True,OK
qian,1813,Polka,2,1.39,0.6091,True,OK
qian,1813,Polka,3,1.39,0.6075,True,OK
qian,18975,Box,1,1.44,0.617,True,OK
qian,18975,Box,2,1.43,0.6086,True,OK
qian,18975,Box,3,1.43,0.6095,True,OK
qian,18975,Octagon,1,1.46,0.6364,True,OK
qian,18975,Octagon,2,1.46,0.6356,True,OK
qian,18975,Octagon,3,1.47,0.6318,True,OK
qian,18975,Polka,1,1.43,0.6198,True,OK
qian,18975,Polka,2,1.44,0.6181,True,OK
qian,18975,Polka,3,1.44,0.6234,True,OK
qian,19182,Box,1,0.89,0.0,False,ERR
qian,1954,Box,1,1.43,0.6145,True,OK
qian,1954,Box,2,1.44,0.6116,True,OK
qian,1954,Box,3,1.43,0.6089,True,OK
qian,1954,Octagon,1,1.44,0.6161,True,OK
qian,1954,Octagon,2,1.44,0.6262,True,OK
qian,1954,Octagon,3,1.44,0.6147,True,OK
qian,1954,Polka,1,1.43,0.6206,True,OK
qian,1954,Polka,2,1.44,0.6173,True,OK
qian,1954,Polka,3,1.46,0.6366,True,OK
qian,19714,Box,1,1.82,0.8153,True,OK
qian,19714,Box,2,1.83,0.8223,True,OK
qian,19714,Box,3,1.8,0.8103,True,OK
qian,19714,Octagon,1,1.83,0.8203,True,OK
qian,19714,Octagon,2,1.83,0.8214,True,OK
qian,19714,Octagon,3,1.83,0.8224,True,OK
qian,19714,Polka,1,1.83,0.8176,True,OK
qian,19714,Polka,2,1.82,0.8193,True,OK
qian,19714,Polka,3,1.84,0.8183,True,OK
qian,20057,Box,1,1.84,0.8146,True,OK
qian,20057,Box,2,1.84,0.8142,True,OK
qian,20057,Box,3,1.85,0.8129,True,OK
qian,20057,Octagon,1,1.93,0.9017,True,OK
qian,20057,Octagon,2,1.93,0.8914,True,OK
qian,20057,Octagon,3,1.95,0.8873,True,OK
qian,20057,Polka,1,1.85,0.8364,True,OK
qian,20057,Polka,2,1.87,0.8281,True,OK
qian,20057,Polka,3,1.87,0.8232,True,OK
qian,20259,Box,1,1.83,0.8143,True,OK
qian,20259,Box,2,1.83,0.8119,True,OK
qian,20259,Box,3,1.83,0.8124,True,OK
qian,20259,Octagon,1,1.87,0.8464,True,OK
qian,20259,Octagon,2,1.84,0.8203,True,OK
qian,20259,Octagon,3,1.84,0.8241,True,OK
qian,20259,Polka,1,1.83,0.8195,True,OK
qian,20259,Polka,2,1.84,0.8185,True,OK
qian,20259,Polka,3,1.85,0.8226,True,OK
qian,211,Box,1,0.9,0.0,False,ERR
qian,212,Box,1,0.89,0.0,False,ERR
qian,21393,Box,1,1.21,0.4075,True,OK
qian,21393,Box,2,1.2,0.4075,True,OK
qian,21393,Box,3,1.26,0.4076,True,OK
qian,21393,Octagon,1,1.24,0.412,True,OK
qian,21393,Octagon,2,1.25,0.4124,True,OK
qian,21393,Octagon,3,1.21,0.4089,True,OK
qian,21393,Polka,1,1.19,0.4118,True,OK
qian,21393,Polka,2,1.23,0.4124,True,OK
qian,21393,Polka,3,1.23,0.4122,True,OK
qian,21890,Box,1,1.4,0.6068,True,OK
qian,21890,Box,2,1.39,0.6067,True,OK
qian,21890,Box,3,1.38,0.6053,True,OK
qian,21890,Octagon,1,1.41,0.6119,True,OK
qian,21890,Octagon,2,1.43,0.6242,True,OK
qian,21890,Octagon,3,1.4,0.6131,True,OK
qian,21890,Polka,1,1.4,0.6075,True,OK
qian,21890,Polka,2,1.41,0.6101,True,OK
qian,21890,Polka,3,1.4,0.6112,True,OK
qian,2252,Box,1,1.42,0.6103,True,OK
qian,2252,Box,2,1.4,0.6082,True,OK
qian,2252,Box,3,1.4,0.6086,True,OK
qian,2252,Octagon,1,1.44,0.6174,True,OK
qian,2252,Octagon,2,1.42,0.6186,True,OK
qian,2252,Octagon,3,1.41,0.6176,True,OK
qian,2252,Polka,1,1.41,0.6137,True,OK
qian,2252,Polka,2,1.43,0.617,True,OK
qian,2252,Polka,3,1.41,0.6158,True,OK
qian,2253,Box,1,1.42,0.6102,True,OK
qian,2253,Box,2,1.42,0.6064,True,OK
qian,2253,Box,3,1.41,0.6057,True,OK
qian,2253,Octagon,1,1.41,0.6111,True,OK
qian,2253,Octagon,2,1.4,0.6106,True,OK
qian,2253,Octagon,3,1.41,0.6162,True,OK
qian,2253,Polka,1,1.4,0.6114,True,OK
qian,2253,Polka,2,1.41,0.6112,True,OK
qian,2253,Polka,3,1.41,0.6106,True,OK
qian,2379,Box,1,1.41,0.6094,True,OK
qian,2379,Box,2,1.4,0.6077,True,OK
qian,2379,Box,3,1.42,0.6065,True,OK
qian,2379,Octagon,1,1.41,0.6101,True,OK
qian,2379,Octagon,2,1.42,0.6124,True,OK
qian,2379,Octagon,3,1.42,0.6121,True,OK
qian,2379,Polka,1,1.4,0.6109,True,OK
qian,2379,Polka,2,1.4,0.6083,True,OK
qian,2379,Polka,3,1.41,0.6111,True,OK
qian,2399,Box,1,1.43,0.6099,True,OK
qian,2399,Box,2,1.43,0.6115,True,OK
qian,2399,Box,3,1.42,0.6096,True,OK
qian,2399,Octagon,1,1.44,0.6182,True,OK
qian,2399,Octagon,2,1.44,0.6315,True,OK
qian,2399,Octagon,3,1.47,0.6225,True,OK
qian,2399,Polka,1,1.45,0.6288,True,OK
qian,2399,Polka,2,1.44,0.6138,True,OK
qian,2399,Polka,3,1.46,0.6175,True,OK
qian,2688,Box,1,0.67,0.0,False,ERR
qian,27455,Box,1,1.82,0.8094,True,OK
qian,27455,Box,2,1.8,0.8099,True,OK
qian,27455,Box,3,1.8,0.8083,True,OK
qian,27455,Octagon,1,1.81,0.8231,True,OK
qian,27455,Octagon,2,1.82,0.8253,True,OK
qian,27455,Octagon,3,1.81,0.8191,True,OK
qian,27455,Polka,1,1.81,0.8159,True,OK
qian,27455,Polka,2,1.81,0.8126,True,OK
qian,27455,Polka,3,1.82,0.8158,True,OK
qian,2777,Box,1,1.41,0.6077,True,OK
qian,2777,Box,2,1.4,0.6059,True,OK
qian,2777,Box,3,1.4,0.6067,True,OK
qian,2777,Octagon,1,1.41,0.6194,True,OK
qian,2777,Octagon,2,1.41,0.6093,True,OK
qian,2777,Octagon,3,1.43,0.6185,True,OK
qian,2777,Polka,1,1.41,0.6099,True,OK
qian,2777,Polka,2,1.42,0.6081,True,OK
qian,2777,Polka,3,1.41,0.6103,True,OK
qian,28359,Box,1,0.99,0.4062,True,OK
qian,28359,Box,2,0.99,0.4051,True,OK
qian,28359,Box,3,1.0,0.4066,True,OK
qian,28359,Octagon,1,1.0,0.4085,True,OK
qian,28359,Octagon,2,0.99,0.4065,True,OK
qian,28359,Octagon,3,1.01,0.4086,True,OK
qian,28359,Polka,1,1.0,0.4094,True,OK
qian,28359,Polka,2,1.0,0.4082,True,OK
qian,28359,Polka,3,0.99,0.4078,True,OK
qian,28383,Box,1,1.0,0.4168,True,OK
qian,28383,Box,2,1.01,0.4055,True,OK
qian,28383,Box,3,0.99,0.4054,True,OK
qian,28383,Octagon,1,1.02,0.4187,True,OK
qian,28383,Octagon,2,0.99,0.4189,True,OK
qian,28383,Octagon,3,1.01,0.4148,True,OK
qian,28383,Polka,1,1.0,0.416,True,OK
qian,28383,Polka,2,1.01,0.4176,True,OK
qian,28383,Polka,3,1.01,0.4167,True,OK
qian,29131,Box,1,1.84,0.8162,True,OK
qian,29131,Box,2,1.83,0.825,True,OK
qian,29131,Box,3,1.84,0.8122,True,OK
qian,29131,Octagon,1,1.85,0.8274,True,OK
qian,29131,Octagon,2,1.84,0.8275,True,OK
qian,29131,Octagon,3,1.85,0.8429,True,OK
qian,29131,Polka,1,1.83,0.8314,True,OK
qian,29131,Polka,2,1.86,0.8218,True,OK
qian,29131,Polka,3,1.84,0.8269,True,OK
qian,30060,Box,1,1.41,0.6088,True,OK
qian,30060,Box,2,1.41,0.6074,True,OK
qian,30060,Box,3,1.42,0.6087,True,OK
qian,30060,Octagon,1,1.42,0.6258,True,OK
qian,30060,Octagon,2,1.42,0.6151,True,OK
qian,30060,Octagon,3,1.44,0.6145,True,OK
qian,30060,Polka,1,1.4,0.6112,True,OK
qian,30060,Polka,2,1.42,0.6118,True,OK
qian,30060,Polka,3,1.44,0.6293,True,OK
qian,30396,Box,1,1.25,0.4077,True,OK
qian,30396,Box,2,1.24,0.4083,True,OK
qian,30396,Box,3,1.25,0.4083,True,OK
qian,30396,Octagon,1,1.28,0.4376,True,OK
qian,30396,Octagon,2,1.28,0.4166,True,OK
qian,30396,Octagon,3,1.24,0.4178,True,OK
qian,30396,Polka,1,1.33,0.4149,True,OK
qian,30396,Polka,2,1.31,0.4124,True,OK
qian,30396,Polka,3,1.38,0.4121,True,OK
qian,30772,Box,1,0.56,0.2011,True,OK
qian,30772,Box,2,0.57,0.2025,True,OK
qian,30772,Box,3,0.57,0.2022,True,OK
qian,30772,Octagon,1,0.57,0.2019,True,OK
qian,30772,Octagon,2,0.57,0.2028,True,OK
qian,30772,Octagon,3,0.57,0.2025,True,OK
qian,30772,Polka,1,0.56,0.2019,True,OK
qian,30772,Polka,2,0.57,0.2012,True,OK
qian,30772,Polka,3,0.56,0.2024,True,OK
qian,31758,Box,1,1.82,0.8117,True,OK
qian,31758,Box,2,1.8,0.8099,True,OK
qian,31758,Box,3,1.8,0.8103,True,OK
qian,31758,Octagon,1,1.81,0.8157,True,OK
qian,31758,Octagon,2,1.82,0.8127,True,OK
qian,31758,Octagon,3,1.81,0.8141,True,OK
qian,31758,Polka,1,1.81,0.8151,True,OK
qian,31758,Polka,2,1.81,0.8129,True,OK
qian,31758,Polka,3,1.82,0.8198,True,OK
qian,318,Box,1,2.07,1.2501,True,OK
qian,318,Box,2,2.08,1.2598,True,OK
qian,318,Box,3,2.09,1.2619,True,OK
qian,318,Octagon,1,2.08,0.411,True,OK
qian,318,Octagon,2,2.1,0.4255,True,OK
qian,318,Octagon,3,2.08,0.4098,True,OK
qian,318,Polka,1,2.08,0.4108,True,OK
qian,318,Polka,2,2.1,0.4316,True,OK
qian,318,Polka,3,2.06,0.4329,True,OK
qian,31812,Box,1,1.0,0.4057,True,OK
qian,31812,Box,2,1.0,0.4063,True,OK
qian,31812,Box,3,0.99,0.4084,True,OK
qian,31812,Octagon,1,1.01,0.4137,True,OK
qian,31812,Octagon,2,1.02,0.4165,True,OK
qian,31812,Octagon,3,1.01,0.4187,True,OK
qian,31812,Polka,1,1.01,0.4261,True,OK
qian,31812,Polka,2,0.99,0.409,True,OK
qian,31812,Polka,3,1.0,0.4088,True,OK
qian,31999,Box,1,1.84,0.8124,True,OK
qian,31999,Box,2,1.83,0.812,True,OK
qian,31999,Box,3,1.83,0.8127,True,OK
qian,31999,Octagon,1,1.83,0.8225,True,OK
qian,31999,Octagon,2,1.85,0.8263,True,OK
qian,31999,Octagon,3,1.84,0.8245,True,OK
qian,31999,Polka,1,1.85,0.8231,True,OK
qian,31999,Polka,2,1.83,0.8172,True,OK
qian,31999,Polka,3,1.86,0.8212,True,OK
qian,32007,Box,1,0.57,0.2024,True,OK
qian,32007,Box,2,0.59,0.2023,True,OK
qian,32007,Box,3,0.57,0.2014,True,OK
qian,32007,Octagon,1,0.56,0.2016,True,OK
qian,32007,Octagon,2,0.57,0.2017,True,OK
qian,32007,Octagon,3,0.56,0.2019,True,OK
qian,32007,Polka,1,0.56,0.2019,True,OK
qian,32007,Polka,2,0.56,0.2025,True,OK
qian,32007,Polka,3,0.56,0.2023,True,OK
qian,3434,Box,1,1.41,0.6073,True,OK
qian,3434,Box,2,1.39,0.6069,True,OK
qian,3434,Box,3,1.41,0.6106,True,OK
qian,3434,Octagon,1,1.42,0.6113,True,OK
qian,3434,Octagon,2,1.41,0.6114,True,OK
qian,3434,Octagon,3,1.41,0.6128,True,OK
qian,3434,Polka,1,1.41,0.6095,True,OK
qian,3434,Polka,2,1.41,0.6101,True,OK
qian,3434,Polka,3,1.41,0.6106,True,OK
qian,347,Box,1,1.39,0.6061,True,OK
qian,347,Box,2,1.39,0.6078,True,OK
qian,347,Box,3,1.4,0.6074,True,OK
qian,347,Octagon,1,1.4,0.6086,True,OK
qian,347,Octagon,2,1.4,0.6089,True,OK
qian,347,Octagon,3,1.39,0.6075,True,OK
qian,347,Polka,1,1.41,0.6076,True,OK
qian,347,Polka,2,1.39,0.6081,True,OK
qian,347,Polka,3,1.4,0.6075,True,OK
qian,34995,Box,1,1.83,0.8113,True,OK
qian,34995,Box,2,1.82,0.8129,True,OK
qian,34995,Box,3,1.8,0.8117,True,OK
qian,34995,Octagon,1,1.81,0.8142,True,OK
qian,34995,Octagon,2,1.81,0.8168,True,OK
qian,34995,Octagon,3,1.82,0.8255,True,OK
qian,34995,Polka,1,1.81,0.8148,True,OK
qian,34995,Polka,2,1.83,0.8186,True,OK
qian,34995,Polka,3,1.81,0.8136,True,OK
qian,3543,Box,1,1.41,0.6118,True,OK
qian,3543,Box,2,1.43,0.6109,True,OK
qian,3543,Box,3,1.43,0.6113,True,OK
qian,3543,Octagon,1,1.45,0.6177,True,OK
qian,3543,Octagon,2,1.42,0.617,True,OK
qian,3543,Octagon,3,1.42,0.6164,True,OK
qian,3543,Polka,1,1.43,0.6214,True,OK
qian,3543,Polka,2,1.43,0.6193,True,OK
qian,3543,Polka,3,1.42,0.6113,True,OK
qian,36661,Box,1,1.81,0.8084,True,OK
qian,36661,Box,2,1.79,0.8102,True,OK
qian,36661,Box,3,1.79,0.8082,True,OK
qian,36661,Octagon,1,1.8,0.812,True,OK
qian,36661,Octagon,2,1.81,0.8132,True,OK
qian,36661,Octagon,3,1.81,0.8151,True,OK
qian,36661,Polka,1,1.81,0.8139,True,OK
qian,36661,Polka,2,1.81,0.8172,True,OK
qian,36661,Polka,3,1.81,0.8156,True,OK
qian,3702,Box,1,1.41,0.6111,True,OK
qian,3702,Box,2,1.41,0.6072,True,OK
qian,3702,Box,3,1.45,0.6191,True,OK
qian,3702,Octagon,1,1.43,0.6259,True,OK
qian,3702,Octagon,2,1.43,0.6202,True,OK
qian,3702,Octagon,3,1.46,0.6172,True,OK
qian,3702,Polka,1,1.42,0.6115,True,OK
qian,3702,Polka,2,1.43,0.6248,True,OK
qian,3702,Polka,3,1.44,0.6171,True,OK
qian,37155,Box,1,1.8,0.8081,True,OK
qian,37155,Box,2,1.8,0.8074,True,OK
qian,37155,Box,3,1.8,0.8089,True,OK
qian,37155,Octagon,1,1.8,0.8112,True,OK
qian,37155,Octagon,2,1.79,0.8125,True,OK
qian,37155,Octagon,3,1.79,0.8116,True,OK
qian,37155,Polka,1,1.8,0.8116,True,OK
qian,37155,Polka,2,1.79,0.8103,True,OK
qian,37155,Polka,3,1.8,0.8147,True,OK
qian,37221,Box,1,1.39,0.608,True,OK
qian,37221,Box,2,1.41,0.6093,True,OK
qian,37221,Box,3,1.39,0.6071,True,OK
qian,37221,Octagon,1,1.41,0.6245,True,OK
qian,37221,Octagon,2,1.42,0.6175,True,OK
qian,37221,Octagon,3,1.41,0.6149,True,OK
qian,37221,Polka,1,1.4,0.6107,True,OK
qian,37221,Polka,2,1.41,0.6104,True,OK
qian,37221,Polka,3,1.4,0.6084,True,OK
qian,3729,Box,1,1.42,0.6078,True,OK
qian,3729,Box,2,1.41,0.6074,True,OK
qian,3729,Box,3,1.4,0.608,True,OK
qian,3729,Octagon,1,1.41,0.6137,True,OK
qian,3729,Octagon,2,1.41,0.6157,True,OK
qian,3729,Octagon,3,1.4,0.6156,True,OK
qian,3729,Polka,1,1.41,0.6225,True,OK
qian,3729,Polka,2,1.41,0.6224,True,OK
qian,3729,Polka,3,1.42,0.6114,True,OK
qian,37559,Box,1,1.85,0.8212,True,OK
qian,37559,Box,2,1.83,0.811,True,OK
qian,37559,Box,3,1.84,0.8112,True,OK
qian,37559,Octagon,1,1.85,0.8234,True,OK
qian,37559,Octagon,2,1.86,0.8301,True,OK
qian,37559,Octagon,3,1.84,0.8276,True,OK
qian,37559,Polka,1,1.85,0.8204,True,OK
qian,37559,Polka,2,1.85,0.8278,True,OK
qian,37559,Polka,3,1.84,0.8146,True,OK
qian,37672,Box,1,1.41,0.6102,True,OK
qian,37672,Box,2,1.41,0.6087,True,OK
qian,37672,Box,3,1.41,0.6075,True,OK
qian,37672,Octagon,1,1.42,0.6154,True,OK
qian,37672,Octagon,2,1.42,0.6149,True,OK
qian,37672,Octagon,3,1.42,0.6253,True,OK
qian,37672,Polka,1,1.41,0.6122,True,OK
qian,37672,Polka,2,1.41,0.6125,True,OK
qian,37672,Polka,3,1.41,0.6215,True,OK
qian,37679,Box,1,1.84,0.8115,True,OK
qian,37679,Box,2,1.83,0.825,True,OK
qian,37679,Box,3,1.83,0.8221,True,OK
qian,37679,Octagon,1,1.85,0.8271,True,OK
qian,37679,Octagon,2,1.84,0.8242,True,OK
qian,37679,Octagon,3,1.85,0.8436,True,OK
qian,37679,Polka,1,1.84,0.8176,True,OK
qian,37679,Polka,2,1.85,0.8206,True,OK
qian,37679,Polka,3,1.83,0.8203,True,OK
qian,37919,Box,1,1.82,0.815,True,OK
qian,37919,Box,2,1.82,0.8121,True,OK
qian,37919,Box,3,1.83,0.8135,True,OK
qian,37919,Octagon,1,1.84,0.8183,True,OK
qian,37919,Octagon,2,1.83,0.8236,True,OK
qian,37919,Octagon,3,1.84,0.8165,True,OK
qian,37919,Polka,1,1.83,0.8223,True,OK
qian,37919,Polka,2,1.84,0.8215,True,OK
qian,37919,Polka,3,1.83,0.8161,True,OK
qian,37920,Box,1,1.42,0.6086,True,OK
qian,37920,Box,2,1.44,0.6149,True,OK
qian,37920,Box,3,1.43,0.6097,True,OK
qian,37920,Octagon,1,1.45,0.6165,True,OK
qian,37920,Octagon,2,1.46,0.6319,True,OK
qian,37920,Octagon,3,1.44,0.6159,True,OK
qian,37920,Polka,1,1.44,0.6131,True,OK
qian,37920,Polka,2,1.43,0.6159,True,OK
qian,37920,Polka,3,1.43,0.6155,True,OK
qian,38392,Box,1,1.0,0.4058,True,OK
qian,38392,Box,2,0.98,0.4038,True,OK
qian,38392,Box,3,1.01,0.405,True,OK
qian,38392,Octagon,1,1.01,0.4083,True,OK
qian,38392,Octagon,2,0.99,0.4071,True,OK
qian,38392,Octagon,3,1.01,0.4079,True,OK
qian,38392,Polka,1,0.99,0.4068,True,OK
qian,38392,Polka,2,1.0,0.407,True,OK
qian,38392,Polka,3,1.0,0.4078,True,OK
qian,38421,Box,1,0.79,0.0,False,OK
qian,38684,Box,1,0.56,0.2012,True,OK
qian,38684,Box,2,0.56,0.2016,True,OK
qian,38684,Box,3,0.56,0.202,True,OK
