filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
12465.sol,0.4.25,OK,5.92,0,0,1,0
12466.sol,0.4.25,OK,5.82,0,0,0,0
1256.sol,0.4.25,OK,5.61,0,0,0,0
12688.sol,0.4.25,OK,4.67,0,0,0,0
12689.sol,0.4.25,OK,6.08,0,0,1,0
12715.sol,0.4.25,OK,4.0,0,0,1,0
1284.sol,0.4.25,OK,3.28,0,0,0,0
12841.sol,0.4.25,OK,3.61,0,0,0,0
12856.sol,0.4.25,OK,4.11,0,0,0,0
1288.sol,0.4.25,OK,4.1,0,0,1,0
12894.sol,0.4.25,OK,3.95,0,1,0,0
12898.sol,0.4.25,OK,6.52,0,0,0,0
12919.sol,0.4.25,OK,3.35,0,0,0,0
12998.sol,0.4.25,OK,14.85,0,1,0,0
13069.sol,0.4.25,OK,6.21,0,0,1,0
1313.sol,0.4.25,OK,4.11,0,0,1,0
1318.sol,0.4.25,OK,4.15,0,0,0,0
1319.sol,0.4.25,OK,3.48,0,0,0,0
13283.sol,0.4.25,OK,14.97,0,0,0,0
13293.sol,0.4.25,OK,4.27,0,0,1,0
13371.sol,0.4.25,OK,4.08,0,0,0,0
134.sol,0.4.25,OK,5.34,0,0,0,0
13413.sol,0.4.25,OK,15.8,0,1,0,0
135.sol,0.4.25,OK,7.15,0,0,0,0
136.sol,0.4.25,OK,4.32,0,0,1,0
13657.sol,0.4.25,OK,6.69,0,0,0,0
137.sol,0.4.25,OK,4.2,0,0,1,0
13723.sol,0.4.25,OK,3.34,0,0,0,0
13780.sol,0.4.25,OK,3.68,0,0,0,0
13993.sol,0.4.25,OK,4.06,0,0,0,0
1404.sol,0.4.25,OK,13.02,0,0,1,0
14284.sol,0.4.25,OK,78.69,1,1,0,0
1430.sol,0.4.25,OK,304.73,1,0,0,0
14351.sol,0.4.25,OK,7.64,0,0,1,0
14353.sol,0.4.25,OK,6.51,0,0,0,1
14381.sol,0.4.25,OK,6.6,0,0,0,0
14439.sol,0.4.25,OK,4.98,0,0,0,0
1445.sol,0.4.25,OK,18.16,1,0,1,0
14620.sol,0.4.25,OK,36.27,1,0,0,0
14634.sol,0.4.25,OK,5.57,0,0,1,0
14711.sol,0.4.25,OK,4.32,0,0,0,0
14872.sol,0.4.25,OK,6.94,0,0,1,0
14928.sol,0.4.25,OK,5.67,0,0,0,0
14994.sol,0.4.25,OK,11.01,1,0,0,1
14997.sol,0.4.25,OK,4.56,0,0,0,0
15.sol,0.4.25,OK,4.24,0,0,1,0
15038.sol,0.4.25,OK,6.71,0,0,1,0
1532.sol,0.4.25,OK,6.81,0,0,0,0
1533.sol,0.4.25,OK,12.76,0,0,0,0
15566.sol,0.4.25,OK,54.3,0,0,1,0
15641.sol,0.4.25,OK,6.93,0,0,0,0
15671.sol,0.4.25,OK,4.34,0,0,1,0
15822.sol,0.4.25,OK,49.92,0,0,0,0
15930.sol,0.4.25,OK,3.68,0,0,0,0
16018.sol,0.4.25,OK,5.09,0,0,0,0
1631.sol,0.4.25,OK,12.3,0,0,1,0
16407.sol,0.4.25,OK,4.23,0,0,0,0
16521.sol,0.4.25,OK,3.61,0,0,1,0
16643.sol,0.4.25,OK,16.05,0,0,0,0
1667.sol,0.4.25,OK,4.29,0,0,0,0
1668.sol,0.4.25,OK,4.05,0,0,1,0
169.sol,0.4.25,OK,4.06,0,0,1,0
16925.sol,0.4.25,OK,17.88,1,0,0,1
16957.sol,0.4.25,OK,3.59,0,0,0,0
16979.sol,0.4.25,OK,5.59,0,0,1,0
170.sol,0.4.25,OK,5.91,0,0,1,0
17043.sol,0.4.25,OK,21.84,1,0,0,1
17401.sol,0.4.25,OK,6.73,0,0,0,0
176.sol,0.4.25,OK,5.25,0,0,1,0
177.sol,0.4.25,OK,10.81,0,0,1,0
17806.sol,0.4.25,OK,3.76,0,0,0,0
17816.sol,0.4.25,OK,6.38,0,1,0,0
17829.sol,0.4.25,OK,27.76,1,0,0,0
1813.sol,0.4.25,OK,7.4,0,1,0,0
1824.sol,0.4.25,OK,12.0,0,0,0,0
1825.sol,0.4.25,OK,8.27,0,1,1,0
18430.sol,0.4.25,OK,5.33,0,0,0,0
18438.sol,0.4.25,OK,9.19,0,0,0,0
18509.sol,0.4.25,OK,28.7,1,0,0,0
1851.sol,0.4.25,OK,6.38,0,0,1,0
18510.sol,0.4.25,OK,5.34,0,0,0,0
18771.sol,0.4.25,OK,16.48,1,0,0,0
18975.sol,0.4.25,OK,5.13,0,0,0,0
19128.sol,0.4.25,OK,3.97,0,0,0,0
19129.sol,0.4.25,OK,4.39,0,0,0,0
19182.sol,0.4.25,OK,16.91,0,0,0,0
19294.sol,0.4.25,OK,5.22,0,0,0,0
1954.sol,0.4.25,OK,13.54,1,0,1,0
19692.sol,0.4.25,OK,5.73,0,1,0,0
19714.sol,0.4.25,OK,3.33,0,0,0,0
19925.sol,0.4.25,OK,307.37,1,0,0,0
2.sol,0.4.25,OK,6.52,0,0,0,0
2000.sol,0.4.25,OK,20.62,0,0,0,0
20057.sol,0.4.25,OK,4.13,0,0,0,0
20259.sol,0.4.25,OK,4.39,0,0,0,0
2051.sol,0.4.25,OK,3.75,0,0,0,0
20888.sol,0.4.25,OK,5.34,0,0,0,0
20930.sol,0.4.25,OK,14.12,1,0,1,0
211.sol,0.4.25,OK,5.7,0,0,0,0
21162.sol,0.4.25,OK,4.98,0,1,1,0
212.sol,0.4.25,OK,4.83,0,0,0,0
21241.sol,0.4.25,OK,22.62,0,0,0,0
21393.sol,0.4.25,OK,7.81,0,1,1,0
21404.sol,0.4.25,OK,3.85,0,0,1,0
21697.sol,0.4.25,OK,4.0,0,0,0,0
21886.sol,0.4.25,OK,35.09,1,0,0,0
21890.sol,0.4.25,OK,6.12,0,0,0,0
22074.sol,0.4.25,OK,8.33,0,0,0,0
22075.sol,0.4.25,OK,6.26,0,0,0,0
22155.sol,0.4.25,OK,4.52,0,0,1,0
22247.sol,0.4.25,OK,304.05,1,0,0,0
22256.sol,0.4.25,OK,5.8,0,0,1,0
22272.sol,0.4.25,OK,4.9,0,0,0,0
22416.sol,0.4.25,OK,7.43,0,0,0,0
2252.sol,0.4.25,OK,3.85,0,0,0,0
2253.sol,0.4.25,OK,3.73,0,0,0,0
22635.sol,0.4.25,OK,26.97,1,0,0,1
22636.sol,0.4.25,OK,4.6,0,0,0,0
22734.sol,0.4.25,OK,9.51,0,1,0,0
2307.sol,0.4.25,OK,19.85,1,0,0,0
2379.sol,0.4.25,OK,3.33,0,0,0,0
23792.sol,0.4.25,OK,6.44,0,0,0,0
23793.sol,0.4.25,OK,4.31,0,0,0,0
2397.sol,0.4.25,OK,4.23,0,0,0,0
2399.sol,0.4.25,OK,6.31,0,0,1,0
24161.sol,0.4.25,OK,6.05,0,0,0,0
24196.sol,0.4.25,OK,304.51,1,0,0,0
24369.sol,0.4.25,OK,307.57,0,0,0,0
24648.sol,0.4.25,OK,42.36,1,1,0,0
24649.sol,0.4.25,OK,6.39,0,0,0,0
2563.sol,0.4.25,OK,7.67,0,1,0,0
25808.sol,0.4.25,OK,20.33,1,0,0,0
26188.sol,0.4.25,OK,7.92,0,0,0,0
26523.sol,0.4.25,OK,54.49,1,0,0,1
26742.sol,0.4.25,OK,7.32,0,0,0,0
26743.sol,0.4.25,OK,5.48,0,0,0,0
2688.sol,0.4.25,OK,4.81,0,0,1,0
27121.sol,0.4.25,OK,181.29,1,0,0,1
27159.sol,0.4.25,OK,196.4,0,0,0,0
27164.sol,0.4.25,OK,23.93,1,0,0,0
27263.sol,0.4.25,OK,5.09,0,0,0,0
27327.sol,0.4.25,OK,15.13,1,0,0,0
27334.sol,0.4.25,OK,33.44,1,0,0,1
27455.sol,0.4.25,OK,4.57,0,0,0,0
27603.sol,0.4.25,OK,304.52,1,0,0,0
2777.sol,0.4.25,OK,3.35,0,0,0,0
28101.sol,0.4.25,OK,7.75,0,1,0,0
28359.sol,0.4.25,OK,4.02,0,0,0,0
28383.sol,0.4.25,OK,3.86,0,0,0,0
28974.sol,0.4.25,OK,14.1,1,0,0,1
29084.sol,0.4.25,OK,4.76,0,0,1,0
29089.sol,0.4.25,OK,82.49,1,0,0,0
29090.sol,0.4.25,OK,5.64,0,0,0,0
29130.sol,0.4.25,OK,12.62,1,0,0,1
29131.sol,0.4.25,OK,5.34,0,0,1,0
29154.sol,0.4.25,OK,304.08,1,0,0,0
29409.sol,0.4.25,OK,11.44,0,1,1,0
29590.sol,0.4.25,OK,5.35,0,0,0,0
29948.sol,0.4.25,OK,167.44,1,0,0,1
29983.sol,0.4.25,OK,13.4,0,0,0,0
3.sol,0.4.25,OK,14.9,0,0,0,0
30046.sol,0.4.25,OK,5.39,0,0,0,0
30060.sol,0.4.25,OK,8.45,0,0,1,0
30101.sol,0.4.25,OK,4.89,0,0,0,0
30102.sol,0.4.25,OK,4.6,0,0,0,0
30254.sol,0.4.25,OK,12.87,0,0,0,0
30255.sol,0.4.25,OK,13.52,0,0,0,0
30337.sol,0.4.25,OK,17.1,1,0,0,1
30338.sol,0.4.25,OK,3.95,0,0,0,0
30343.sol,0.4.25,OK,17.32,0,0,1,1
30396.sol,0.4.25,OK,3.55,0,0,0,0
30460.sol,0.4.25,OK,7.46,0,0,0,1
30507.sol,0.4.25,OK,3.68,0,0,0,0
30772.sol,0.4.25,OK,3.32,0,0,0,0
30813.sol,0.4.25,OK,5.58,0,0,1,0
30815.sol,0.4.25,OK,4.08,0,0,0,0
30925.sol,0.4.25,OK,4.82,0,0,0,0
30939.sol,0.4.25,OK,358.39,0,0,0,0
30963.sol,0.4.25,OK,9.39,0,0,0,0
30976.sol,0.4.25,OK,3.9,0,0,0,0
31237.sol,0.4.25,OK,304.34,1,0,0,0
31238.sol,0.4.25,OK,14.18,0,0,0,0
31497.sol,0.4.25,OK,304.68,1,0,0,0
31551.sol,0.4.25,OK,4.39,0,0,1,0
31565.sol,0.4.25,OK,4.75,0,0,0,0
31758.sol,0.4.25,OK,5.99,0,0,1,0
31759.sol,0.4.25,OK,19.18,1,0,0,0
318.sol,0.4.25,OK,3.59,0,0,1,0
31812.sol,0.4.25,OK,3.47,0,0,0,0
3185.sol,0.4.25,OK,4.43,0,0,1,0
31867.sol,0.4.25,OK,8.04,0,0,1,0
31892.sol,0.4.25,OK,3.75,0,0,1,0
31999.sol,0.4.25,OK,7.78,0,1,1,0
32007.sol,0.4.25,OK,3.25,0,0,0,0
3211.sol,0.4.25,OK,76.98,1,0,0,0
32175.sol,0.4.25,OK,3.92,0,0,1,0
32522.sol,0.4.25,OK,16.88,1,0,0,0
3270.sol,0.4.25,OK,14.18,1,0,0,0
33217.sol,0.4.25,OK,9.75,0,0,0,0
33450.sol,0.4.25,OK,43.72,0,0,0,1
33512.sol,0.4.25,OK,304.58,1,0,0,0
33575.sol,0.4.25,OK,5.4,0,0,1,0
33638.sol,0.4.25,OK,3.84,0,0,0,0
33711.sol,0.4.25,OK,4.84,0,0,0,0
339.sol,0.4.25,OK,3.43,0,0,0,0
33974.sol,0.4.25,OK,4.4,0,0,0,0
34068.sol,0.4.25,OK,9.13,0,0,1,1
34272.sol,0.4.25,OK,5.08,0,0,0,0
3434.sol,0.4.25,OK,3.28,0,0,0,0
34432.sol,0.4.25,OK,6.88,0,0,0,1
34442.sol,0.4.25,OK,9.31,0,0,1,0
34526.sol,0.4.25,OK,4.72,0,0,0,0
34575.sol,0.4.25,OK,9.4,0,0,1,0
34668.sol,0.4.25,OK,4.83,0,0,0,0
347.sol,0.4.25,OK,5.29,0,1,0,0
34725.sol,0.4.25,OK,7.45,0,0,1,0
34904.sol,0.4.25,OK,44.41,0,0,0,1
34995.sol,0.4.25,OK,15.17,0,0,1,0
35208.sol,0.4.25,OK,206.53,1,0,0,0
35257.sol,0.4.25,OK,328.65,0,0,0,1
35268.sol,0.4.25,OK,14.68,0,0,1,0
35285.sol,0.4.25,OK,4.1,0,0,1,0
35322.sol,0.4.25,OK,13.73,0,0,1,0
35358.sol,0.4.25,OK,13.79,0,0,1,0
3543.sol,0.4.25,OK,3.47,0,0,0,0
3554.sol,0.4.25,OK,4.26,0,0,0,0
3555.sol,0.4.25,OK,3.89,0,0,0,0
35551.sol,0.4.25,OK,5.25,0,0,1,0
35661.sol,0.4.25,OK,4.72,0,0,0,0
35662.sol,0.4.25,OK,5.21,0,0,0,0
35713.sol,0.4.25,OK,10.28,0,0,0,0
35714.sol,0.4.25,OK,4.87,0,0,0,0
35806.sol,0.4.25,OK,31.13,1,0,0,0
35807.sol,0.4.25,OK,7.04,0,0,0,0
35878.sol,0.4.25,OK,36.69,0,0,0,0
35897.sol,0.4.25,OK,7.62,0,0,1,0
35951.sol,0.4.25,OK,9.38,0,0,0,0
36451.sol,0.4.25,OK,3.73,0,0,0,0
36456.sol,0.4.25,OK,19.72,1,0,0,0
36481.sol,0.4.25,OK,159.83,0,0,1,0
3654.sol,0.4.25,OK,4.44,0,0,1,0
36563.sol,0.4.25,OK,304.15,1,0,0,0
36661.sol,0.4.25,OK,4.04,0,0,1,0
36668.sol,0.4.25,OK,6.52,0,0,0,0
36737.sol,0.4.25,OK,5.32,0,0,0,0
36836.sol,0.4.25,OK,26.9,1,0,0,1
36852.sol,0.4.25,OK,28.19,0,1,0,0
37017.sol,0.4.25,OK,5.69,0,0,1,0
3702.sol,0.4.25,OK,4.23,0,0,0,0
37155.sol,0.4.25,OK,3.39,0,0,0,0
37221.sol,0.4.25,OK,4.19,0,0,0,0
37274.sol,0.4.25,OK,5.3,0,0,0,0
3729.sol,0.4.25,OK,3.68,0,0,0,0
37390.sol,0.4.25,OK,4.09,0,1,0,0
37474.sol,0.4.25,OK,19.61,1,0,0,0
37499.sol,0.4.25,OK,21.2,1,0,0,0
37514.sol,0.4.25,OK,7.48,0,0,1,0
37559.sol,0.4.25,OK,22.84,0,1,0,0
37645.sol,0.4.25,OK,8.03,0,0,0,1
37646.sol,0.4.25,OK,4.66,0,0,0,0
37672.sol,0.4.25,OK,8.37,0,0,0,0
37676.sol,0.4.25,OK,304.3,1,0,0,0
37679.sol,0.4.25,OK,3.84,0,0,0,0
37683.sol,0.4.25,OK,13.8,0,1,0,0
37684.sol,0.4.25,OK,4.3,0,0,0,0
37707.sol,0.4.25,OK,49.9,1,0,0,1
37708.sol,0.4.25,OK,5.11,0,0,0,0
3772.sol,0.4.25,OK,5.13,0,0,1,0
37836.sol,0.4.25,OK,6.05,0,0,0,1
37891.sol,0.4.25,OK,4.41,0,0,0,0
37919.sol,0.4.25,OK,4.14,0,0,1,0
37920.sol,0.4.25,OK,7.32,0,0,1,0
38057.sol,0.4.25,OK,31.28,1,0,0,0
38096.sol,0.4.25,OK,31.4,0,0,1,0
38239.sol,0.4.25,OK,5.95,0,0,1,0
38250.sol,0.4.25,OK,8.05,0,0,0,1
38392.sol,0.4.25,OK,3.51,0,0,0,0
38420.sol,0.4.25,OK,7.12,0,1,0,1
38421.sol,0.4.25,OK,5.51,0,0,0,0
38543.sol,0.4.25,OK,16.29,1,0,0,0
38651.sol,0.4.25,OK,5.49,0,0,0,0
38684.sol,0.4.25,OK,3.26,0,0,0,0
38709.sol,0.4.25,OK,24.23,0,0,0,0
38727.sol,0.4.25,OK,7.35,0,0,0,0
38828.sol,0.4.25,OK,4.76,0,0,0,0
38876.sol,0.4.25,OK,7.2,0,0,1,1
38888.sol,0.4.25,OK,6.28,0,0,1,0
38925.sol,0.4.25,OK,5.62,0,0,1,0
38947.sol,0.4.25,OK,3.41,0,0,0,0
38983.sol,0.4.25,OK,3.83,0,0,0,0
39019.sol,0.4.25,OK,11.9,1,1,0,0
39032.sol,0.4.25,OK,304.9,1,0,0,0
39091.sol,0.4.25,OK,4.91,0,0,1,0
39095.sol,0.4.25,OK,10.04,0,0,1,1
39114.sol,0.4.25,OK,6.94,0,0,0,0
39151.sol,0.4.25,OK,16.1,1,0,0,0
39199.sol,0.4.25,OK,304.69,1,0,0,0
39248.sol,0.4.25,OK,6.64,0,0,0,0
39268.sol,0.4.25,OK,5.46,0,0,0,0
39269.sol,0.4.25,OK,44.36,1,0,0,0
39327.sol,0.4.25,OK,6.84,0,0,0,0
39341.sol,0.4.25,OK,304.77,1,0,0,0
39425.sol,0.4.25,OK,12.61,0,1,0,0
3952.sol,0.4.25,OK,5.82,0,0,0,0
39559.sol,0.4.25,OK,7.46,0,0,0,0
39583.sol,0.4.25,TIMEOUT,360.42,0,0,0,0
39631.sol,0.4.25,OK,3.85,0,0,0,0
39644.sol,0.4.25,OK,19.47,1,0,0,1
39664.sol,0.4.25,OK,4.65,0,0,0,0
39684.sol,0.4.25,OK,7.62,0,0,0,0
39705.sol,0.4.25,OK,7.66,0,0,0,1
39715.sol,0.4.25,OK,262.8,0,0,1,0
39749.sol,0.4.25,OK,4.07,0,0,0,0
39750.sol,0.4.25,OK,4.06,0,0,0,0
39777.sol,0.4.25,OK,6.07,0,0,0,0
39778.sol,0.4.25,OK,5.04,0,0,0,0
39817.sol,0.4.25,OK,13.54,1,0,0,0
39845.sol,0.4.25,OK,5.21,0,0,0,0
39866.sol,0.4.25,OK,306.14,1,1,0,0
39867.sol,0.4.25,OK,43.68,0,0,0,0
39912.sol,0.4.25,OK,9.79,0,0,0,0
39934.sol,0.4.25,OK,12.14,0,0,0,0
4.sol,0.4.25,OK,306.34,1,0,0,0
400.sol,0.4.25,OK,4.24,0,0,0,0
40005.sol,0.4.25,OK,3.8,0,0,0,0
40059.sol,0.4.25,OK,3.27,0,0,0,0
40089.sol,0.4.25,OK,10.13,1,0,0,1
40090.sol,0.4.25,OK,6.14,0,0,0,0
40092.sol,0.4.25,OK,10.44,1,0,0,1
40154.sol,0.4.25,OK,9.93,0,1,1,0
40155.sol,0.4.25,OK,4.34,0,0,0,0
40203.sol,0.4.25,OK,20.99,1,0,0,0
40239.sol,0.4.25,OK,3.36,0,0,0,0
40242.sol,0.4.25,OK,304.45,1,0,0,0
40249.sol,0.4.25,OK,9.54,0,0,0,1
40252.sol,0.4.25,OK,4.29,0,0,0,0
40299.sol,0.4.25,OK,7.72,0,0,0,1
40336.sol,0.4.25,OK,21.34,1,0,0,0
40340.sol,0.4.25,OK,4.01,0,0,0,0
40342.sol,0.4.25,OK,29.87,1,0,0,0
40353.sol,0.4.25,OK,4.29,0,0,0,0
40357.sol,0.4.25,OK,20.88,1,0,0,0
40366.sol,0.4.25,OK,304.17,1,0,0,0
40413.sol,0.4.25,OK,12.77,1,0,0,0
40415.sol,0.4.25,OK,20.76,1,0,0,0
40419.sol,0.4.25,OK,4.72,0,0,1,0
40425.sol,0.4.25,OK,3.44,0,0,0,0
40451.sol,0.4.25,OK,3.7,0,0,0,0
40497.sol,0.4.25,OK,5.28,0,0,0,0
40499.sol,0.4.25,OK,5.24,0,0,0,0
40500.sol,0.4.25,OK,38.03,1,0,0,0
40535.sol,0.4.25,OK,5.51,0,0,0,0
40539.sol,0.4.25,OK,6.15,0,0,0,0
40587.sol,0.4.25,OK,4.54,0,0,0,0
40611.sol,0.4.25,OK,6.93,0,0,1,0
40665.sol,0.4.25,OK,4.56,0,0,0,0
40720.sol,0.4.25,OK,34.16,1,0,0,0
40726.sol,0.4.25,OK,6.94,0,0,1,0
40727.sol,0.4.25,OK,55.57,0,1,0,0
40732.sol,0.4.25,OK,15.7,1,0,0,1
40733.sol,0.4.25,OK,3.42,0,0,0,0
40734.sol,0.4.25,OK,13.76,1,0,0,1
40735.sol,0.4.25,OK,8.71,0,0,0,0
40736.sol,0.4.25,OK,4.38,0,0,1,0
40737.sol,0.4.25,OK,7.09,0,0,0,0
40738.sol,0.4.25,OK,3.93,0,0,1,0
40739.sol,0.4.25,OK,5.02,0,0,1,0
40740.sol,0.4.25,OK,5.78,0,0,1,0
40741.sol,0.4.25,OK,4.39,0,0,0,0
40742.sol,0.4.25,OK,5.95,0,0,0,0
40743.sol,0.4.25,OK,5.67,0,1,1,0
40744.sol,0.4.25,OK,3.76,0,0,1,0
40745.sol,0.4.25,OK,3.83,0,0,1,0
40746.sol,0.4.25,OK,3.7,0,0,0,0
40747.sol,0.4.25,OK,4.31,0,0,0,0
40748.sol,0.4.25,OK,4.38,0,1,0,0
40749.sol,0.4.25,OK,15.5,1,0,0,1
40750.sol,0.4.25,OK,3.34,0,0,0,0
40751.sol,0.4.25,OK,6.57,0,0,1,0
40752.sol,0.4.25,OK,13.35,1,0,0,1
40753.sol,0.4.25,OK,5.06,0,1,0,0
40754.sol,0.4.25,OK,6.2,0,1,1,0
40755.sol,0.4.25,OK,5.71,0,0,1,0
40756.sol,0.4.25,OK,4.09,0,0,1,0
40757.sol,0.4.25,OK,4.54,0,1,0,0
40758.sol,0.4.25,OK,78.26,1,0,0,0
40759.sol,0.4.25,OK,9.58,1,0,0,1
40760.sol,0.4.25,OK,56.34,1,0,0,0
40761.sol,0.4.25,OK,10.22,1,0,0,1
40762.sol,0.4.25,OK,23.81,1,0,0,0
40763.sol,0.4.25,OK,22.68,1,0,0,0
40764.sol,0.4.25,OK,30.56,1,0,0,0
40765.sol,0.4.25,OK,80.26,1,0,0,0
40766.sol,0.4.25,OK,13.17,0,0,0,0
40768.sol,0.4.25,OK,18.8,1,0,0,0
40770.sol,0.4.25,OK,25.46,1,0,0,1
40771.sol,0.4.25,OK,32.05,1,0,0,0
40772.sol,0.4.25,OK,15.51,1,0,0,1
40774.sol,0.4.25,OK,304.58,1,0,0,0
40775.sol,0.4.25,OK,22.57,1,0,0,1
40776.sol,0.4.25,OK,84.05,1,0,0,0
40777.sol,0.4.25,OK,10.27,1,0,0,1
40778.sol,0.4.25,OK,58.28,1,0,0,0
40779.sol,0.4.25,OK,20.66,1,0,0,1
40780.sol,0.4.25,OK,82.35,1,0,0,0
40781.sol,0.4.25,OK,78.67,0,0,0,0
40782.sol,0.4.25,OK,23.16,1,0,0,0
40783.sol,0.4.25,OK,5.49,0,0,0,0
40784.sol,0.4.25,OK,5.58,0,0,0,0
40785.sol,0.4.25,OK,4.97,0,0,0,0
40786.sol,0.4.25,OK,4.65,0,0,0,0
40787.sol,0.4.25,OK,5.16,0,0,0,0
40788.sol,0.4.25,OK,4.19,0,0,0,0
40789.sol,0.4.25,OK,4.1,0,0,0,0
419.sol,0.4.25,OK,12.75,0,1,1,0
42.sol,0.4.25,OK,12.09,0,1,1,0
4225.sol,0.4.25,OK,3.45,0,0,0,0
44.sol,0.4.25,OK,3.92,0,0,1,0
4467.sol,0.4.25,OK,5.37,0,0,0,0
4474.sol,0.4.25,OK,3.46,0,0,0,0
4523.sol,0.4.25,OK,5.76,0,0,0,0
4524.sol,0.4.25,OK,9.32,0,0,1,0
4587.sol,0.4.25,OK,4.83,0,0,0,0
4588.sol,0.4.25,OK,4.16,0,0,0,0
4590.sol,0.4.25,OK,4.72,0,0,0,0
4598.sol,0.4.25,OK,9.88,0,0,0,0
4717.sol,0.4.25,OK,4.04,0,0,1,0
4832.sol,0.4.25,OK,11.28,1,0,0,1
4882.sol,0.4.25,OK,9.56,1,0,1,0
4922.sol,0.4.25,OK,4.93,0,0,0,0
4926.sol,0.4.25,OK,4.64,0,0,1,0
496.sol,0.4.25,OK,4.6,0,0,1,0
49728.sol,0.4.25,OK,305.25,0,1,0,0
4993.sol,0.4.25,OK,3.89,0,0,1,0
5.sol,0.4.25,OK,3.58,0,0,0,0
50000.sol,0.4.25,OK,4.52,0,0,0,0
50001.sol,0.4.25,OK,6.69,0,0,1,0
50002.sol,0.4.25,OK,84.67,1,0,0,0
50003.sol,0.4.25,OK,306.47,1,0,0,0
50005.sol,0.4.25,OK,306.52,1,0,0,0
50006.sol,0.4.25,OK,33.73,1,0,0,0
50007.sol,0.4.25,OK,4.77,0,0,0,0
50008.sol,0.4.25,OK,11.17,1,0,0,1
50009.sol,0.4.25,OK,5.67,0,0,0,0
50010.sol,0.4.25,OK,4.03,0,0,0,0
50011.sol,0.4.25,OK,307.88,1,0,0,0
50012.sol,0.4.25,OK,4.74,0,0,0,0
50013.sol,0.4.25,OK,27.28,1,0,0,1
50014.sol,0.4.25,OK,44.89,1,1,0,0
50015.sol,0.4.25,OK,17.62,1,0,0,1
50016.sol,0.4.25,OK,10.96,1,0,0,1
50017.sol,0.4.25,OK,17.45,1,0,0,1
50018.sol,0.4.25,OK,4.72,0,0,0,0
50019.sol,0.4.25,OK,226.13,0,0,1,0
50020.sol,0.4.25,OK,26.42,1,0,0,1
50021.sol,0.4.25,OK,5.79,0,0,0,0
50022.sol,0.4.25,OK,21.53,1,0,0,1
50023.sol,0.4.25,OK,4.06,0,0,0,0
50024.sol,0.4.25,OK,10.51,1,0,0,1
50025.sol,0.4.25,OK,4.45,0,0,0,0
50026.sol,0.4.25,OK,5.73,0,0,0,0
50027.sol,0.4.25,OK,6.26,0,0,0,0
50028.sol,0.4.25,OK,4.53,0,0,0,0
50029.sol,0.4.25,OK,3.57,0,0,0,0
50030.sol,0.4.25,OK,5.22,0,0,0,0
50031.sol,0.4.25,OK,6.02,0,0,0,0
50032.sol,0.4.25,OK,5.34,0,0,0,0
50033.sol,0.4.25,OK,4.19,0,0,0,0
50034.sol,0.4.25,OK,5.08,0,0,0,0
50035.sol,0.4.25,OK,5.53,0,0,0,0
50036.sol,0.4.25,OK,6.18,0,0,0,0
50062.sol,0.4.25,OK,3.54,0,0,0,0
50063.sol,0.4.25,OK,3.78,0,0,0,0
50215.sol,0.4.25,OK,4.13,0,0,1,0
50216.sol,0.4.25,OK,10.53,0,0,1,0
50217.sol,0.4.25,OK,4.11,0,0,0,0
50219.sol,0.4.25,OK,3.64,0,0,0,0
50221.sol,0.4.25,OK,8.27,0,0,1,1
50222.sol,0.4.25,OK,6.5,0,0,1,0
50330.sol,0.4.25,OK,4.35,0,0,0,0
