filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
buggy_16.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_17.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_18.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_19.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_2.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_20.sol,0.4.21,COMPILE_ERROR,0.17,-1,-1,-1,0
buggy_21.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_22.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_23.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_24.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_25.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_26.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_27.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_28.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_29.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_3.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_30.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_31.sol,0.4.21,COMPILE_ERROR,0.17,-1,-1,-1,0
buggy_32.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_33.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_34.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_35.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_36.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_37.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_38.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_39.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_4.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_40.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_41.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_42.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_43.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_44.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_45.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_46.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_47.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_48.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_49.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_5.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_50.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_6.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_7.sol,0.4.21,COMPILE_ERROR,0.16,-1,-1,-1,0
buggy_8.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
buggy_9.sol,0.4.21,COMPILE_ERROR,0.15,-1,-1,-1,0
