
===== REENTRANCY (Box domain, transformed source) =====
ENTRY 1 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 SourceExit_0 [[-0.4,100.0], [-0.0,10.4], [-0.0,40.0], [0.0,0.4], [0.0,0.0], [0.0,0.4]]
EXIT 3 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.4]]
ENTRY 3 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 VariableDeclaration_4 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 VariableDeclaration_4 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 ModifierDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 ModifierDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 3 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 3 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.4,0.4]]
ENTRY 3 IfStatement_0 [[-0.4,100.0], [-0.0,10.4], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 3 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 3 ExpressionStatement_0 [[-0.4,100.0], [-0.0,10.4], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 3 ExpressionStatement_0 [[-0.8,100.0], [-0.0,10.4], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 3 ExpressionStatement_1 [[-0.8,100.0], [-0.0,10.4], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 3 ExpressionStatement_1 [[-0.8,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 3 IfConditionJoin_0 [[-0.8,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 3 IfConditionJoin_0 [[-0.8,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 3 ExpressionStatement_2 [[-0.8,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 3 ExpressionStatement_2 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 3 ExpressionStatement_3 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 3 ExpressionStatement_3 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
ENTRY 3 Return_0 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
EXIT 3 Return_0 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
ENTRY 3 FunctionExit_0 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
EXIT 3 FunctionExit_0 [[-0.8,100.0], [-0.0,10.8], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 SourceExit_0 [[-0.8,100.0], [-0.0,10.8], [-0.0,40.0], [0.0,0.4], [0.0,0.0], [0.0,0.4]]
EXIT 4 SourceExit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.4]]
ENTRY 4 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ContractDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclaration_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclaration_1 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclaration_2 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclaration_3 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclaration_4 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclaration_4 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 ModifierDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 ModifierDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionDefinition_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 FunctionEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 4 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 4 VariableDeclarationStatement_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.4,0.4]]
ENTRY 4 IfStatement_0 [[-0.8,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 4 IfStatement_0 [[1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0], [1.0,-1.0]]
ENTRY 4 ExpressionStatement_0 [[-0.8,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 4 ExpressionStatement_0 [[-1.2000000000000002,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 ExpressionStatement_1 [[-1.2000000000000002,100.0], [-0.0,10.8], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 4 ExpressionStatement_1 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 IfConditionJoin_0 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 4 IfConditionJoin_0 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 ExpressionStatement_2 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [0.0,40.0], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 4 ExpressionStatement_2 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 ExpressionStatement_3 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [0.0,0.0], [0.0,0.0], [-0.0,0.4]]
EXIT 4 ExpressionStatement_3 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 Return_0 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
EXIT 4 Return_0 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
ENTRY 4 FunctionExit_0 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
EXIT 4 FunctionExit_0 [[-1.2000000000000002,100.0], [-0.0,11.200000000000001], [-0.0,0.4], [-0.0,0.4], [0.0,0.0], [-0.0,0.4]]
ENTRY 5 SourceEntry_0 [[0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 5 SourceEntry_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 5 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
EXIT 5 SourceUnit_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
ENTRY 5 PragmaDirective_0 [[100.0,100.0], [10.0,10.0], [40.0,40.0], [0.0,0.0], [0.0,0.0], [0.0,0.0]]
