filename,solc_version,exit_status,duration_s,reentrancy,overflow,timestamp,tod
08_MixedTransfer_ree1.sol,0.8.28,TP,0.7,1,-1,-1,-1
08_MixedTransfer_safe1.sol,0.8.28,FP,0.65,1,-1,-1,-1
09_ERC20InheritMod_ree1.sol,0.8.28,TP,0.65,1,-1,-1,-1
09_ERC20InheritMod_ree2.sol,0.8.28,FN,0.75,0,-1,-1,-1
09_ERC20InheritMod_ree3.sol,0.8.28,FN,0.71,0,-1,-1,-1
09_ERC20InheritMod_safe1.sol,0.8.28,TN,0.67,0,-1,-1,-1
09_ERC20Inherit_ree1.sol,0.8.28,TP,0.66,1,-1,-1,-1
09_ERC20Inherit_safe1.sol,0.8.28,TN,0.61,0,-1,-1,-1
09_ERC20Mod_ree1.sol,0.8.28,TP,0.65,1,-1,-1,-1
09_ERC20Mod_ree2.sol,0.8.28,FN,0.63,0,-1,-1,-1
09_ERC20Mod_ree3.sol,0.8.28,FN,0.57,0,-1,-1,-1
09_ERC20Mod_safe1.sol,0.8.28,TN,0.67,0,-1,-1,-1
09_ERC20OnlyOnce_ree1.sol,0.8.28,TP,0.56,1,-1,-1,-1
09_ERC20OnlyOnce_safe1.sol,0.8.28,FP,0.61,1,-1,-1,-1
09_ERC20OnlyOnce_safe2.sol,0.8.28,TN,0.62,0,-1,-1,-1
09_ERC20StakingPullMod_ree1.sol,0.8.28,TP,0.67,1,-1,-1,-1
09_ERC20StakingPullMod_ree2.sol,0.8.28,TP,0.63,1,-1,-1,-1
09_ERC20StakingPullMod_safe1.sol,0.8.28,FP,0.61,1,-1,-1,-1
09_ERC20StakingPull_ree1.sol,0.8.28,TP,0.63,1,-1,-1,-1
09_ERC20StakingPull_safe1.sol,0.8.28,FP,0.68,1,-1,-1,-1
09_ERC20StakingPull_safe2.sol,0.8.28,TN,0.82,0,-1,-1,-1
09_ERC20Staking_ree1.sol,0.8.28,TP,0.57,1,-1,-1,-1
09_ERC20Staking_ree2.sol,0.8.28,TP,0.59,1,-1,-1,-1
09_ERC20Staking_ree3.sol,0.8.28,TP,0.81,1,-1,-1,-1
09_ERC20Staking_safe1.sol,0.8.28,TN,0.64,0,-1,-1,-1
09_ERC20Staking_safe2.sol,0.8.28,TN,0.6,0,-1,-1,-1
09_ERC20Staking_safe3.sol,0.8.28,TN,0.64,0,-1,-1,-1
09_ERC20Staticcall_ree1.sol,0.8.28,TP,0.61,1,-1,-1,-1
09_ERC20_ree1.sol,0.8.28,TP,0.8,1,-1,-1,-1
09_ERC20_ree2.sol,0.8.28,TP,0.86,1,-1,-1,-1
09_ERC20_safe1.sol,0.8.28,TN,0.76,0,-1,-1,-1
09_ERC20_safe2.sol,0.8.28,TN,0.6,0,-1,-1,-1
09_ERC20_safe3.sol,0.8.28,TN,0.6,0,-1,-1,-1
09_ERC20_safe4.sol,0.8.28,TN,0.63,0,-1,-1,-1
10_OnlyOnce_safe1.sol,0.8.28,FP,0.56,1,-1,-1,-1
10_OnlyOnce_safe2.sol,0.8.28,FP,0.59,1,-1,-1,-1
11_ProxyStaticcall_safe1.sol,0.8.28,TN,0.62,0,-1,-1,-1
11_Proxy_safe1.sol,0.8.28,TN,0.69,0,-1,-1,-1
11_Proxy_safe2.sol,0.8.28,TN,0.55,0,-1,-1,-1
12_OnlyOwner_ree1.sol,0.8.28,TP,1.72,1,-1,-1,-1
12_OnlyOwner_safe1.sol,0.8.28,TN,0.58,0,-1,-1,-1
13_LoopCrossMod_ree1.sol,0.8.28,TP,1.52,1,-1,-1,-1
13_LoopCrossMod_ree2.sol,0.8.28,TP,1.56,1,-1,-1,-1
13_LoopCrossMod_ree3.sol,0.8.28,TP,1.44,1,-1,-1,-1
13_LoopCrossMod_safe1.sol,0.8.28,FP,0.62,1,-1,-1,-1
13_LoopCrossMutex_ree1.sol,0.8.28,TP,1.48,1,-1,-1,-1
13_LoopCrossMutex_safe1.sol,0.8.28,FP,0.68,1,-1,-1,-1
13_LoopCrossMutex_safe2.sol,0.8.28,FP,0.63,1,-1,-1,-1
13_Loop_ree1.sol,0.8.28,TP,1.59,1,-1,-1,-1
13_Loop_safe1.sol,0.8.28,FP,1.09,1,-1,-1,-1
14_ReadOnly_safe1.sol,0.8.28,TN,1.42,0,-1,-1,-1
15_ReadOnlyStaticcall_ree1.sol,0.8.28,TP,1.4,1,-1,-1,-1
15_ReadOnlyStaticcall_safe1.sol,0.8.28,TN,1.36,0,-1,-1,-1
15_ReadOnly_ree1.sol,0.8.28,TP,1.04,1,-1,-1,-1
15_ReadOnly_ree2.sol,0.8.28,TP,1.09,1,-1,-1,-1
15_ReadOnly_safe2.sol,0.8.28,FP,1.14,1,-1,-1,-1
